violation_id,caid,unit_id,issue_date,violation_category,cure_deadline,fine_amount,status,resolution_date
VL-UK6QHRCZXTUN,CA-AZ-00000076,U-D7186PMD2Q4D,2025-04-20,LANDSCAPING,2025-05-20,82.28,DISMISSED,2025-05-20
VL-95AFT47RBY7P,CA-AZ-00000076,U-N6SERYSVICSM,2024-06-10,TRASH,2024-07-10,22.65,DISMISSED,2024-08-06
VL-ZZ7IV2MCTYC7,CA-AZ-00000076,U-X8VG6FL0RKGX,2024-12-30,LANDSCAPING,2025-01-29,109.53,CURED,2025-02-15
VL-4RBGQ7HQMS1U,CA-AZ-00000076,U-1DOMSXJZHO89,2024-08-21,PARKING,2024-09-20,96.54,CURED,2024-09-13
VL-LSUZL5QPKX01,CA-AZ-00000076,U-JEDV3L2AF0YV,2024-01-11,PARKING,2024-02-10,44.32,DISMISSED,2024-02-01
VL-WHXX3T89VPNO,CA-AZ-00000076,U-4VUN59M1RE3L,2025-01-03,ARCHITECTURAL,2025-02-02,73.58,OPEN,
VL-UYBO1DIXCH8B,CA-AZ-00000076,U-VQ2Q6YHABG09,2025-05-22,ARCHITECTURAL,2025-06-21,388.24,CURED,2025-07-03
VL-RRRMVD6UDKAV,CA-AZ-00000076,U-JWM5THV1D12C,2024-08-26,PARKING,2024-09-25,73.41,DISMISSED,2024-10-25
VL-B29B3BQ4FNGZ,CA-AZ-00000076,U-BO9EOSNP8DCW,2025-06-13,NOISE,2025-07-13,34.75,CURED,2025-07-22
VL-USUOEPQSK5OY,CA-AZ-00000076,U-QL586TE6CZRK,2025-05-02,ARCHITECTURAL,2025-06-01,166.91,HEARING_SCHEDULED,
VL-AHJ0XH4LEB5E,CA-AZ-00000076,U-ACFV6MPM3LW8,2024-08-11,NOISE,2024-09-10,17.73,CURED,2024-10-07
VL-1DIUERF5Q7WJ,CA-AZ-00000076,U-TVZ7MJJL1ZC4,2025-04-01,ARCHITECTURAL,2025-05-01,103.52,HEARING_SCHEDULED,
VL-EPHRWX7USPLA,CA-AZ-00000076,U-5QR4FFO678E9,2025-02-22,PARKING,2025-03-24,34.58,CURED,2025-04-20
VL-91RE6YCKZA5X,CA-AZ-00000076,U-JEDV3L2AF0YV,2025-04-12,TRASH,2025-05-12,219.48,CURED,2025-05-15
VL-Q3W3AMYTELAT,CA-AZ-00000076,U-HWQ1UIAJQBIA,2025-02-14,NOISE,2025-03-16,52.03,HEARING_SCHEDULED,
VL-7GXPJ68LN5LK,CA-AZ-00000076,U-9AFEE3SPX0TP,2024-04-02,PARKING,2024-05-02,115.56,DISMISSED,2024-05-12
VL-V0CYB6IBBSZI,CA-CA-00000077,U-OS8IM3OLN5W7,2024-05-06,NOISE,2024-06-05,66.74,CURED,2024-06-26
VL-ZSCQUZ481F4V,CA-CA-00000077,U-OS8IM3OLN5W7,2025-02-13,PARKING,2025-03-15,105.75,ESCALATED,
VL-CBO1TYUOHJL3,CA-CA-00000077,U-EMTK811SKAE3,2024-03-11,LANDSCAPING,2024-04-10,34.2,CURED,2024-04-06
VL-7E3GV54ZDICV,CA-CA-00000077,U-JAIZQPSRVHVC,2025-02-01,TRASH,2025-03-03,40.79,DISMISSED,2025-02-16
VL-KKECY59D4PPC,CA-CA-00000077,U-C2R4KED1I969,2024-04-23,NOISE,2024-05-23,87.44,CURED,2024-06-15
VL-5FQA8EONB6ZM,CA-CA-00000077,U-ZPQV6UU2BWQN,2024-09-22,ARCHITECTURAL,2024-10-22,31.64,HEARING_SCHEDULED,
VL-I8IQ1GAEHSIW,CA-CA-00000077,U-ICKYDVITEQIK,2025-02-18,PET,2025-03-20,52.97,ESCALATED,
VL-3ZP1PWP4NVZR,CA-CA-00000078,U-8EV4EQVRZC2G,2025-01-22,TRASH,2025-02-21,164.76,DISMISSED,2025-02-03
VL-6GMV9H4WNRX2,CA-CA-00000078,U-4NI1054C40IR,2024-05-31,PARKING,2024-06-30,170.8,CURED,2024-07-23
VL-INW7QXUO3E5J,CA-CA-00000078,U-FCSOR34CUHZC,2024-07-16,LANDSCAPING,2024-08-15,64.23,CURED,2024-08-15
VL-T13GFYO8R5E5,CA-CA-00000078,U-34WID6ZLSNV0,2024-04-18,TRASH,2024-05-18,83.1,CURED,2024-05-22
VL-HLITG1AOPC1H,CA-CA-00000078,U-7QC8C2K8XLWN,2024-09-17,TRASH,2024-10-17,212.79,DISMISSED,2024-11-11
VL-THA0XO2PAQY4,CA-CA-00000078,U-82AFUXAMOI74,2025-02-04,TRASH,2025-03-06,58.79,CURED,2025-03-19
VL-GFFANDS5GFF1,CA-CA-00000078,U-4NI1054C40IR,2024-09-25,LANDSCAPING,2024-10-25,127.61,CURED,2024-10-14
VL-NUZP9ITMNCPL,CA-CA-00000078,U-C5K07XPB5M10,2025-04-04,ARCHITECTURAL,2025-05-04,137.7,OPEN,
VL-41VTDHNBLOPA,CA-CA-00000078,U-FCSOR34CUHZC,2024-10-25,LANDSCAPING,2024-11-24,238.45,CURED,2024-12-07
VL-55S5JG3EXLB7,CA-FL-00000079,U-FWXEJ5MHWWQX,2024-03-28,ARCHITECTURAL,2024-04-27,102.06,CURED,2024-05-18
VL-T0O7I6ZQ8EXZ,CA-FL-00000079,U-HR92NU5VT8LN,2025-02-01,PET,2025-03-03,90.62,DISMISSED,2025-02-23
VL-LJ4G7486E0Q0,CA-FL-00000079,U-AGIWZ9U2OP4U,2024-06-29,LANDSCAPING,2024-07-29,191.04,CURED,2024-08-28
VL-V4M9V8QY5ZNE,CA-FL-00000079,U-BV8NI1GEXV6R,2025-05-14,LANDSCAPING,2025-06-13,141.06,DISMISSED,2025-06-12
VL-KNAH6GK1NY60,CA-FL-00000079,U-O201U6K5YQ8O,2024-06-20,PARKING,2024-07-20,69.48,CURED,2024-08-11
VL-WJT3UYF1XOTY,CA-FL-00000079,U-KUVDI0IRVO9M,2024-09-06,ARCHITECTURAL,2024-10-06,27.05,CURED,2024-10-08
VL-BHBQSGVRVDLD,CA-FL-00000079,U-XO76ZZ5NUOTR,2024-12-05,NOISE,2025-01-04,54.99,ESCALATED,
VL-75ZWGDQV647E,CA-FL-00000079,U-KKSM55ECAR0C,2025-03-04,LANDSCAPING,2025-04-03,197.99,FINED,
VL-GSDBHQ60K6FU,CA-FL-00000079,U-44QXU34R3RKH,2025-04-09,ARCHITECTURAL,2025-05-09,172.19,CURED,2025-05-25
VL-IPM5WX0S4LCS,CA-FL-00000079,U-XQ3CDNYY15PD,2024-12-23,NOISE,2025-01-22,121.48,ESCALATED,
VL-KRY4I8DTAOIR,CA-FL-00000079,U-C9BLND4YYY1O,2024-08-21,NOISE,2024-09-20,97.45,HEARING_SCHEDULED,
VL-VWNRP2UOYIFQ,CA-FL-00000079,U-K7I8Y3MHTWHN,2024-04-21,NOISE,2024-05-21,50.46,HEARING_SCHEDULED,
VL-NEWJF149KC0X,CA-TX-00000080,U-4XPCZ07AHCZK,2024-01-18,PET,2024-02-17,159.43,CURED,2024-03-16
VL-G91IHMWVB97N,CA-TX-00000080,U-U5MPJKC9STET,2025-03-19,PARKING,2025-04-18,27.52,CURED,2025-04-27
VL-MNMDUIYTKV6Y,CA-PA-00000081,U-EZ2E8QKU7ZEU,2024-05-10,NOISE,2024-06-09,156.74,HEARING_SCHEDULED,
VL-DSST91085DE4,CA-PA-00000081,U-E05LVPF7J5OL,2025-01-07,PARKING,2025-02-06,112.15,CURED,2025-03-02
VL-OO2NQC8EP7YK,CA-PA-00000081,U-CE5903KLTD3Y,2024-06-07,PARKING,2024-07-07,250.13,DISMISSED,2024-06-24
VL-8LK7KI27FT4G,CA-PA-00000081,U-ZRX9QRSNEY0E,2024-03-01,PET,2024-03-31,90.73,CURED,2024-04-30
VL-D0WPGFS3F5QF,CA-PA-00000081,U-9IHNB2ZF1YHC,2024-04-12,PARKING,2024-05-12,29.15,DISMISSED,2024-04-25
VL-V9PIWQRZNETH,CA-PA-00000081,U-E05LVPF7J5OL,2024-09-27,LANDSCAPING,2024-10-27,50.16,OPEN,
VL-QC5A791XF479,CA-NY-00000082,U-1FE2RS42GPBN,2024-05-14,PARKING,2024-06-13,61.06,CURED,2024-06-26
VL-LHVNSMCWCPD3,CA-NY-00000082,U-FA5RQ8K98Y27,2024-06-29,TRASH,2024-07-29,550.99,OPEN,
VL-1K3DCR72J1SE,CA-NY-00000082,U-2ZMIGFIE5D6K,2024-09-13,ARCHITECTURAL,2024-10-13,53.5,CURED,2024-10-22
VL-SYGHG1W7J61W,CA-NY-00000082,U-UEYREHKX6FYK,2024-09-11,LANDSCAPING,2024-10-11,200.52,DISMISSED,2024-09-24
VL-GY5033EPTLXE,CA-NY-00000082,U-UEYREHKX6FYK,2024-06-23,ARCHITECTURAL,2024-07-23,86.7,DISMISSED,2024-08-18
VL-S0M91L78P2OO,CA-NY-00000082,U-EGCJZJ7SJOM2,2024-08-31,ARCHITECTURAL,2024-09-30,65.41,FINED,
VL-X1713X5TKQ7P,CA-NY-00000082,U-3WO2Q66BZAD1,2025-01-09,OTHER,2025-02-08,175.21,CURED,2025-02-14
VL-FG35G539GPIX,CA-NY-00000082,U-IHPYXKE2ZYEK,2024-06-06,ARCHITECTURAL,2024-07-06,59.74,DISMISSED,2024-07-24
VL-HMJS4BFMKK5N,CA-NY-00000082,U-TLLEACNLMG9R,2025-02-20,NOISE,2025-03-22,277.23,FINED,
VL-IWOM2S7VVQXO,CA-CA-00000083,U-SHO8R3PXC4QD,2025-02-02,LANDSCAPING,2025-03-04,42.19,HEARING_SCHEDULED,
VL-DEUZ9F6B3AV1,CA-CA-00000083,U-Y4VBZUJ1IAHB,2025-05-19,PARKING,2025-06-18,210.09,ESCALATED,
VL-RKTIA4096CNK,CA-CA-00000083,U-YQ2ZWA6Y1NAX,2024-07-12,TRASH,2024-08-11,48.56,CURED,2024-08-15
VL-9Z5TUL4ZL1TB,CA-CA-00000083,U-Y4VBZUJ1IAHB,2025-06-02,NOISE,2025-07-02,113.82,CURED,2025-07-21
VL-AFSGVHDTQ5RU,CA-CA-00000083,U-GUQGTUMP1LMC,2024-12-07,PET,2025-01-06,69.03,CURED,2024-12-17
VL-0FY2QJZR6JN0,CA-CA-00000083,U-CGXHUDRZFP9S,2024-05-30,PARKING,2024-06-29,213.95,DISMISSED,2024-07-10
VL-BYMNN16741JS,CA-CA-00000083,U-SHC98250AZ7L,2025-02-11,ARCHITECTURAL,2025-03-13,82.7,CURED,2025-03-31
VL-Q8FF173PFDG6,CA-CA-00000083,U-T3ZTMBON24M3,2024-11-21,NOISE,2024-12-21,71.11,CURED,2024-12-10
VL-6D7KJ32MSSFJ,CA-CA-00000083,U-EHC8I7B15TRZ,2025-06-23,ARCHITECTURAL,2025-07-23,98.14,HEARING_SCHEDULED,
VL-XSWA7S6YAR55,CA-AZ-00000084,U-BRIXYWZ6DTVL,2024-05-19,TRASH,2024-06-18,152.39,DISMISSED,2024-06-07
VL-TGB1QMGFL9GI,CA-AZ-00000084,U-8I9K5B3AK33M,2024-09-27,ARCHITECTURAL,2024-10-27,163.74,CURED,2024-11-10
VL-9XETUIH5770F,CA-AZ-00000084,U-XKJTAVLVXS3X,2024-08-11,PARKING,2024-09-10,68.84,FINED,
VL-27S0GRDCQUZY,CA-AZ-00000084,U-BRIXYWZ6DTVL,2024-10-29,PARKING,2024-11-28,72.0,DISMISSED,2024-12-22
VL-5G2FPESQMSO4,CA-AZ-00000084,U-P1BY6VKXNMT3,2024-12-02,PARKING,2025-01-01,33.11,CURED,2024-12-16
VL-IKGY6KJMMRVH,CA-WA-00000085,U-XTLX06Y9DT3I,2025-02-17,ARCHITECTURAL,2025-03-19,46.88,DISMISSED,2025-04-03
VL-VFBCYJSH8ELW,CA-WA-00000085,U-62AIAN1B9DYQ,2024-05-07,TRASH,2024-06-06,21.59,HEARING_SCHEDULED,
VL-EKGI5X2FY6GF,CA-WA-00000085,U-JOTWU2MYD15I,2024-04-01,ARCHITECTURAL,2024-05-01,134.82,ESCALATED,
VL-VA3H7TOIQD5R,CA-WA-00000085,U-62AIAN1B9DYQ,2024-08-15,ARCHITECTURAL,2024-09-14,101.47,HEARING_SCHEDULED,
VL-26T7Y3BKFDFF,CA-WA-00000085,U-THVYXM2R1MYG,2025-02-12,PARKING,2025-03-14,85.68,ESCALATED,
VL-T7U4BWH1WW3V,CA-WA-00000085,U-ZIJ7Q7GS3TAA,2025-05-06,ARCHITECTURAL,2025-06-05,44.81,HEARING_SCHEDULED,
VL-8YIUM7O9PZIF,CA-FL-00000086,U-UCA57FS87Q0V,2024-08-23,ARCHITECTURAL,2024-09-22,56.42,FINED,
VL-1P0KXTC4DD7Q,CA-FL-00000086,U-3RY6MXT7E818,2024-10-14,PARKING,2024-11-13,282.01,OPEN,
VL-SW86596ODPNP,CA-FL-00000086,U-N7UGD6B16IK4,2024-12-30,PARKING,2025-01-29,42.73,CURED,2025-02-05
VL-OBN52VIIWU3B,CA-FL-00000086,U-L1JRLCBNWM6Y,2024-10-27,PARKING,2024-11-26,55.17,CURED,2024-12-05
VL-DD40BL3VNPQ5,CA-FL-00000086,U-H09WWL1J1KXC,2024-01-25,LANDSCAPING,2024-02-24,104.02,CURED,2024-03-03
VL-LXR3BME7OXGJ,CA-WA-00000087,U-CJ2MTUODY30R,2025-01-18,TRASH,2025-02-17,419.86,DISMISSED,2025-03-13
VL-SNL3YZTN6Z04,CA-WA-00000087,U-0QCPSTHERGBY,2024-11-05,PARKING,2024-12-05,170.05,DISMISSED,2024-12-10
VL-NDA354XTYXVM,CA-WA-00000087,U-2D3K661H7WPV,2025-03-08,LANDSCAPING,2025-04-07,209.76,FINED,
VL-0JMI1B5EVLV3,CA-WA-00000087,U-EMRA9GJKF6OZ,2025-04-08,PARKING,2025-05-08,101.15,CURED,2025-06-07
VL-545D3U23KWP8,CA-WA-00000087,U-E10HA16XAWEL,2024-12-27,LANDSCAPING,2025-01-26,44.94,FINED,
VL-FR6F7HL7F01I,CA-WA-00000087,U-2VGPMU5179RF,2024-09-11,NOISE,2024-10-11,5.31,CURED,2024-10-18
VL-OSWP5VHXRX4C,CA-WA-00000087,U-23LURZ41EGJY,2024-03-06,ARCHITECTURAL,2024-04-05,109.17,FINED,
VL-QJPODBK6QOPW,CA-WA-00000087,U-VHSRT6JC1F52,2024-08-09,ARCHITECTURAL,2024-09-08,376.73,DISMISSED,2024-09-11
VL-LGR7WL8F6DXU,CA-WA-00000087,U-UTM4GVVSDZAH,2024-11-24,ARCHITECTURAL,2024-12-24,67.34,DISMISSED,2024-12-18
VL-NUSJ8OVP2UR8,CA-WA-00000087,U-2ZCHS31GVVY0,2025-05-24,LANDSCAPING,2025-06-23,35.47,HEARING_SCHEDULED,
VL-HWSS0KXL3L5M,CA-WA-00000087,U-6SZSP271HESS,2024-03-20,TRASH,2024-04-19,42.11,FINED,
VL-H7799OAGN5XK,CA-WA-00000087,U-SCMQCNEQCEPT,2024-09-02,NOISE,2024-10-02,33.74,CURED,2024-09-17
VL-BDB3JQ744C2D,CA-WA-00000087,U-KXZAPWW8H5IO,2025-03-22,NOISE,2025-04-21,86.19,FINED,
VL-7VX52KYVMGPJ,CA-WA-00000087,U-WGD7IWW7X7CO,2025-03-18,LANDSCAPING,2025-04-17,95.33,CURED,2025-04-20
VL-JA38G8I3WBFZ,CA-WA-00000087,U-TKR79U2C3WUZ,2025-05-11,TRASH,2025-06-10,133.49,CURED,2025-05-30
VL-KHGONVBZ1EP8,CA-WA-00000087,U-84J3YRLR0AC3,2024-06-10,ARCHITECTURAL,2024-07-10,48.56,OPEN,
VL-8KK1TZLEIZNJ,CA-VA-00000088,U-KGBMJE9HH5GY,2025-06-03,LANDSCAPING,2025-07-03,36.33,DISMISSED,2025-07-26
VL-ARLK0QF0G5UW,CA-VA-00000088,U-RWTEEOX393ZI,2024-04-18,LANDSCAPING,2024-05-18,72.31,OPEN,
VL-MHI267W3M8LZ,CA-VA-00000088,U-4W77A79F39H1,2025-01-04,NOISE,2025-02-03,80.02,OPEN,
VL-6YZCESFIPA35,CA-VA-00000088,U-5S0IPLWRTHFH,2024-12-08,PARKING,2025-01-07,54.61,HEARING_SCHEDULED,
VL-LLCQRE25CQU8,CA-VA-00000088,U-VWIDV8Y8MD0M,2025-03-16,ARCHITECTURAL,2025-04-15,66.59,CURED,2025-04-08
VL-MPAXB3KNJRUP,CA-VA-00000088,U-7UG5QIGF62MD,2024-03-06,ARCHITECTURAL,2024-04-05,101.56,HEARING_SCHEDULED,
VL-7IQP547D2UJN,CA-VA-00000088,U-MZA667PPXQXB,2024-06-20,OTHER,2024-07-20,296.15,HEARING_SCHEDULED,
VL-EG4GEAORKKZ8,CA-VA-00000088,U-KGBMJE9HH5GY,2024-07-13,PARKING,2024-08-12,164.41,DISMISSED,2024-09-11
VL-6CF1S6TNXHDC,CA-VA-00000088,U-7T8T6RIEZGI6,2025-01-14,PET,2025-02-13,100.62,DISMISSED,2025-02-22
VL-MY32ZOHEXGKN,CA-OH-00000089,U-UXXRGAFZNTV6,2024-11-22,PARKING,2024-12-22,67.83,FINED,
VL-5KINXAPDOHKY,CA-OH-00000089,U-8EGQVKN64CL4,2024-07-21,LANDSCAPING,2024-08-20,39.41,HEARING_SCHEDULED,
VL-FISZIVCKAZUL,CA-OH-00000089,U-XHRAURHD91W3,2024-03-23,LANDSCAPING,2024-04-22,216.43,CURED,2024-05-18
VL-3EIJR43HUVTK,CA-OH-00000089,U-PVRZ3RMME7D3,2024-07-14,NOISE,2024-08-13,173.55,DISMISSED,2024-08-30
VL-1ZBPNCGJBGG8,CA-OH-00000089,U-YH75EZM5C2W7,2025-02-25,LANDSCAPING,2025-03-27,66.89,CURED,2025-04-23
VL-HS3BX0MSXP0C,CA-OH-00000089,U-HMPA5M21JYGH,2024-03-22,TRASH,2024-04-21,81.7,DISMISSED,2024-04-29
VL-6P4TNPQTN1SF,CA-OH-00000089,U-IIHEFOG5WJ60,2024-08-07,PARKING,2024-09-06,349.84,CURED,2024-09-04
VL-KCOEYMWXCIRR,CA-OH-00000089,U-RRJW2JY564CL,2024-09-04,PET,2024-10-04,100.65,DISMISSED,2024-10-20
VL-MJ4YUYB04AAJ,CA-TX-00000090,U-I3PY2YLAMVGH,2024-04-03,PET,2024-05-03,55.3,OPEN,
VL-STVGJCGD1C62,CA-TX-00000090,U-G2R6HY94YSF4,2024-10-21,PARKING,2024-11-20,22.7,DISMISSED,2024-12-06
VL-YG1X8QBG48NA,CA-TX-00000090,U-55ZORXMOM5ZX,2025-01-16,NOISE,2025-02-15,55.16,CURED,2025-03-07
VL-QFRRVM55AVGZ,CA-TX-00000090,U-CMH35WTCM2TB,2024-01-07,NOISE,2024-02-06,54.59,DISMISSED,2024-02-14
VL-KZD2PZ57D5S1,CA-TX-00000090,U-MNWG0N8C71X0,2024-04-08,OTHER,2024-05-08,186.26,DISMISSED,2024-04-20
VL-4O3ILDLQG04T,CA-TX-00000090,U-P4E051BSAIED,2025-06-04,ARCHITECTURAL,2025-07-04,51.17,CURED,2025-07-06
VL-7VWAM9SQ0DMU,CA-TX-00000090,U-JYW9M5REOOCO,2024-04-07,OTHER,2024-05-07,62.44,CURED,2024-05-24
VL-UOC5FEK7YIJX,CA-TX-00000090,U-ZO1UFS2UTKR4,2024-04-20,NOISE,2024-05-20,102.41,DISMISSED,2024-05-14
VL-ZE72QWW7LMNY,CA-TX-00000090,U-4XD3JQ2N4QC5,2025-05-13,PARKING,2025-06-12,102.01,CURED,2025-07-10
VL-1MVWDS2X3U88,CA-TX-00000090,U-C5ZG83RX5LFZ,2025-04-14,PET,2025-05-14,69.73,CURED,2025-05-06
VL-6ERYAM3AYB0Y,CA-TX-00000090,U-G602DFFYFWT0,2025-03-12,ARCHITECTURAL,2025-04-11,53.8,DISMISSED,2025-04-12
VL-A7L3YHJO3HLT,CA-TX-00000090,U-TPMW9MGQP8XT,2025-04-04,OTHER,2025-05-04,230.91,ESCALATED,
VL-JKID20GP4A7E,CA-TX-00000090,U-55ZORXMOM5ZX,2024-04-15,NOISE,2024-05-15,92.16,CURED,2024-04-30
VL-2C8P8RWFBS7W,CA-TX-00000090,U-3IBDYCIBB0TV,2024-10-22,NOISE,2024-11-21,63.75,CURED,2024-11-21
VL-64MD33HXPV5Q,CA-TX-00000090,U-25GXQTKN8FI1,2024-07-16,NOISE,2024-08-15,41.25,HEARING_SCHEDULED,
VL-9WGPCH7HEMDE,CA-TX-00000090,U-8LXTJMTH81AV,2024-07-28,PARKING,2024-08-27,50.45,OPEN,
VL-PNNRY70RIBJM,CA-NC-00000091,U-XDYURMF5RCTH,2024-09-05,TRASH,2024-10-05,516.13,DISMISSED,2024-09-19
VL-QR8RQEA3LX78,CA-NC-00000091,U-2QRUTUH3PQPQ,2025-03-28,NOISE,2025-04-27,196.62,CURED,2025-05-25
VL-7MJL0T7MYI24,CA-NC-00000091,U-W7TRVDR9XKB0,2025-06-12,ARCHITECTURAL,2025-07-12,45.19,DISMISSED,2025-07-14
VL-IMNMDNSAIRMO,CA-NC-00000091,U-NNGO4JH7847M,2024-09-12,PARKING,2024-10-12,76.6,DISMISSED,2024-10-10
VL-2XC49UGNVS5R,CA-NC-00000091,U-YTW7EGA0AZYH,2025-04-25,NOISE,2025-05-25,183.12,CURED,2025-06-23
VL-9JPVSP3L0H9J,CA-NC-00000091,U-WLFB6EDRMBN3,2024-05-04,TRASH,2024-06-03,39.19,CURED,2024-05-24
VL-3H956RXP3WU8,CA-NC-00000091,U-6GXUWTC6OK3V,2025-03-08,PET,2025-04-07,127.74,ESCALATED,
VL-VGWXQY7RLIJY,CA-NC-00000092,U-HM54SNEPZA6Z,2025-04-17,PARKING,2025-05-17,109.23,CURED,2025-05-04
VL-HJ88TX34RTOO,CA-NC-00000092,U-0XCMXG0FWZ7F,2024-02-28,PARKING,2024-03-29,218.2,DISMISSED,2024-03-25
VL-08FZNBH9HDM0,CA-NC-00000092,U-BLZ6YAMLRTRK,2025-05-02,PET,2025-06-01,156.77,ESCALATED,
VL-CKHLF51O3CWN,CA-NC-00000092,U-WL8VVQDM6MI4,2024-02-21,PARKING,2024-03-22,61.77,CURED,2024-03-09
VL-GUUQXYZLDWI5,CA-NC-00000092,U-HCVQVX4MR98Y,2025-01-04,TRASH,2025-02-03,183.17,DISMISSED,2025-01-31
VL-9886EZ5I1YN8,CA-NC-00000092,U-DQ6FBWCFX6K9,2024-10-03,PET,2024-11-02,43.75,FINED,
VL-FTEO3KDJGYBR,CA-NC-00000092,U-4ML4FIVJ3XOD,2024-05-07,ARCHITECTURAL,2024-06-06,147.97,CURED,2024-06-22
VL-03JEJNE8T4RY,CA-NC-00000092,U-DQ6FBWCFX6K9,2024-08-19,PARKING,2024-09-18,15.75,CURED,2024-09-02
VL-UR1MX7NDEIT3,CA-NC-00000092,U-OV7ZRS6PBCKR,2024-01-14,TRASH,2024-02-13,82.25,CURED,2024-03-11
VL-DUDHVZQ2A116,CA-FL-00000093,U-1YDO80N51EKJ,2025-04-18,TRASH,2025-05-18,63.43,CURED,2025-05-12
VL-8HM5GMFHLH25,CA-FL-00000093,U-W8CPSLMVPUJQ,2024-08-27,PARKING,2024-09-26,208.02,CURED,2024-09-15
VL-F3Y117QT7ELB,CA-FL-00000093,U-YGA6XB51S28P,2024-03-05,PARKING,2024-04-04,102.47,CURED,2024-05-02
VL-IM2A1J4E52IN,CA-FL-00000093,U-DCOH5WYZMO4C,2024-03-08,OTHER,2024-04-07,58.75,CURED,2024-04-27
VL-JWX2J09968IA,CA-TX-00000094,U-9QLNUV5LNGC6,2025-02-15,ARCHITECTURAL,2025-03-17,56.77,DISMISSED,2025-04-01
VL-389GUEVCUNVR,CA-TX-00000094,U-2PUV0T0A50LT,2025-01-26,NOISE,2025-02-25,36.9,CURED,2025-03-09
VL-JIYU6XRU44PA,CA-TX-00000094,U-Q6GHO36AP0H9,2024-10-05,NOISE,2024-11-04,203.67,OPEN,
VL-6N7TIOQRGL88,CA-TX-00000094,U-2PUV0T0A50LT,2024-06-24,LANDSCAPING,2024-07-24,32.55,CURED,2024-07-28
VL-GBJ2H72LEZJA,CA-TX-00000094,U-VB9DR3LNDIHL,2025-03-20,ARCHITECTURAL,2025-04-19,61.02,CURED,2025-04-25
VL-A0TM3YYPADO6,CA-TX-00000094,U-G9ZOVZT3AJ36,2025-03-14,ARCHITECTURAL,2025-04-13,174.86,DISMISSED,2025-05-04
VL-UXNKZMYUDGGY,CA-TX-00000094,U-9QLNUV5LNGC6,2025-01-10,PARKING,2025-02-09,275.47,FINED,
VL-DYKF2ZQHVUV3,CA-TX-00000094,U-C750W308CR74,2024-12-20,NOISE,2025-01-19,85.5,HEARING_SCHEDULED,
VL-OB78M1D5S7NC,CA-TX-00000094,U-9QLNUV5LNGC6,2024-01-17,TRASH,2024-02-16,30.08,CURED,2024-03-06
VL-VKSJV67WEK6J,CA-NY-00000095,U-A3RNVE3KHRAB,2024-11-07,LANDSCAPING,2024-12-07,134.2,ESCALATED,
VL-IIIHPFN7N5E9,CA-NY-00000095,U-AHG1QTQBQQXT,2025-04-21,NOISE,2025-05-21,295.73,CURED,2025-05-30
VL-0W707GRQLMFB,CA-NY-00000095,U-JA666OHK3RAZ,2024-10-21,TRASH,2024-11-20,152.24,CURED,2024-12-18
VL-2ZDFJ8OXOJGP,CA-NY-00000095,U-CNMIKEXPF1PI,2024-02-26,PARKING,2024-03-27,56.96,DISMISSED,2024-03-31
VL-O0MRTI8E4TMG,CA-NY-00000095,U-7XO5LUM4D5CX,2024-04-05,PARKING,2024-05-05,250.78,FINED,
VL-M96EKTT7S1WG,CA-NY-00000095,U-PAC7W438771V,2024-04-30,ARCHITECTURAL,2024-05-30,90.42,CURED,2024-06-13
VL-I3H2SIOP96Z4,CA-NY-00000095,U-L5YWCGDS12Y0,2025-05-23,LANDSCAPING,2025-06-22,100.39,CURED,2025-07-14
VL-EVLVN008V3E2,CA-NY-00000095,U-RL8SEL7FYR75,2024-04-28,PET,2024-05-28,35.96,DISMISSED,2024-05-14
VL-1LMS95BADRET,CA-NV-00000096,U-WKOM2825RS7K,2024-09-10,NOISE,2024-10-10,49.2,CURED,2024-09-28
VL-BCSWHQHO5REZ,CA-NV-00000096,U-BYX0D9V14CTR,2024-04-03,LANDSCAPING,2024-05-03,54.58,CURED,2024-05-11
VL-UC2XWORGY9HN,CA-CA-00000097,U-1BJHVEKMZE9U,2024-10-16,OTHER,2024-11-15,39.2,CURED,2024-12-05
VL-UPJE5EZ9BT8E,CA-CA-00000097,U-0WGGWGDMIKBQ,2025-06-21,OTHER,2025-07-21,78.86,CURED,2025-07-20
VL-P31CTGK41KYA,CA-CA-00000097,U-ZLC8FQ6PP9H1,2024-02-18,ARCHITECTURAL,2024-03-19,251.29,CURED,2024-04-17
VL-VUK9CMP4VHH6,CA-CA-00000097,U-N18K6DD68IL7,2024-01-23,PET,2024-02-22,67.53,CURED,2024-02-27
VL-EJEI75PSJNDF,CA-CA-00000097,U-1BAZETTZBJJZ,2025-01-18,ARCHITECTURAL,2025-02-17,111.19,CURED,2025-03-07
VL-E01IZDV073VI,CA-CA-00000097,U-Z8QZ4CL8ZTUR,2024-08-06,TRASH,2024-09-05,89.34,OPEN,
VL-VTW3GP597DZ7,CA-CA-00000097,U-AO5UAOU3RLN6,2025-01-06,PET,2025-02-05,199.16,CURED,2025-03-02
VL-0L8BGG7I133I,CA-CA-00000097,U-KCJ4W5PV95UC,2024-03-23,PARKING,2024-04-22,117.19,CURED,2024-04-22
VL-C9I6IYP2JNIA,CA-CA-00000097,U-0WGGWGDMIKBQ,2024-11-18,PET,2024-12-18,157.94,OPEN,
VL-DTPJNHBLLWE0,CA-CA-00000097,U-N7IBDZY1Y5S5,2025-02-01,PET,2025-03-03,144.45,CURED,2025-03-24
