work_order_id,caid,unit_id,created_date,category,priority,status,estimated_cost,actual_cost,completion_date,deferred_days
WO-UTA2BKE3M5O2,CA-FL-00000044,,2024-12-04,ELECTRICAL,HIGH,COMPLETED,7363.78,3587.99,2024-12-06,2
WO-NYCH33DSU6JM,CA-FL-00000044,,2025-01-16,LANDSCAPING,HIGH,COMPLETED,4384.97,1878.24,2025-02-05,20
WO-7TUOAQ6PIK4X,CA-FL-00000044,,2025-01-17,HVAC,HIGH,DEFERRED,3242.81,,,67
WO-B785QSS02C0H,CA-FL-00000044,,2025-01-07,LANDSCAPING,LOW,COMPLETED,5946.29,8641.74,2025-01-11,4
WO-OE76DYKVS51S,CA-FL-00000044,,2025-01-05,STRUCTURAL,MEDIUM,COMPLETED,207.22,3839.28,2025-01-24,19
WO-O8YZISQEW0ZW,CA-FL-00000044,,2025-02-10,ROOFING,MEDIUM,OPEN,12487.27,,,63
WO-KS2JXDC6LO0H,CA-FL-00000044,,2025-02-11,ELECTRICAL,HIGH,DEFERRED,2232.59,,,31
WO-A78QUMWFIDON,CA-FL-00000044,,2025-02-24,STRUCTURAL,HIGH,COMPLETED,907.72,5937.68,2025-03-12,16
WO-E3OINF8JWYHR,CA-FL-00000044,,2025-02-13,HVAC,MEDIUM,COMPLETED,1889.5,5032.55,2025-02-18,5
WO-94NIOTIMNZY9,CA-FL-00000044,,2025-02-13,LANDSCAPING,MEDIUM,COMPLETED,5207.47,5593.03,2025-03-03,18
WO-USU7GJDPJX3Y,CA-FL-00000044,,2025-03-26,LANDSCAPING,MEDIUM,COMPLETED,11389.24,3545.51,2025-04-08,13
WO-T3J4F06GE347,CA-FL-00000044,,2025-03-18,ELECTRICAL,LOW,COMPLETED,6595.86,8439.32,2025-04-08,21
WO-5R9ASXGSUYAQ,CA-FL-00000044,,2025-03-16,ROOFING,HIGH,DEFERRED,1727.43,,,21
WO-CNTLNU9HAGPQ,CA-FL-00000044,,2025-03-09,ROOFING,HIGH,OPEN,2286.43,,,80
WO-IVKD8NP8ZA8S,CA-FL-00000044,,2025-03-18,LANDSCAPING,HIGH,COMPLETED,13334.48,8447.21,2025-03-27,9
WO-RMD1YO6WIULS,CA-FL-00000044,,2025-03-24,HVAC,MEDIUM,COMPLETED,2881.28,8436.84,2025-04-09,16
WO-IE9Y7P8959FA,CA-FL-00000044,,2025-03-15,LANDSCAPING,MEDIUM,COMPLETED,4856.72,7824.98,2025-03-19,4
WO-A5XRE0K5Q5MM,CA-FL-00000044,,2025-03-20,LANDSCAPING,HIGH,DEFERRED,12951.35,,,140
WO-J4K5W27UMT99,CA-FL-00000044,,2025-04-23,GENERAL,HIGH,COMPLETED,12412.98,608.13,2025-05-11,18
WO-L6RR5ETO67JN,CA-FL-00000044,,2025-04-16,ROOFING,MEDIUM,COMPLETED,7953.85,7529.68,2025-04-28,12
WO-7O07EWK4MY5E,CA-FL-00000044,,2025-04-06,LANDSCAPING,EMERGENCY,OPEN,9632.48,,,46
WO-AWWLS75DCFD4,CA-FL-00000044,,2025-04-08,PLUMBING,LOW,COMPLETED,11401.19,1957.36,2025-04-14,6
WO-P75I9W28CRS6,CA-FL-00000044,,2025-04-11,GENERAL,MEDIUM,DEFERRED,9146.47,,,35
WO-6G6STJ4JOMC4,CA-FL-00000044,,2025-04-14,GENERAL,MEDIUM,OPEN,3516.89,,,125
WO-WEZJ4S64IA5J,CA-FL-00000044,,2025-05-15,HVAC,MEDIUM,OPEN,13647.41,,,25
WO-7776E21WZG60,CA-FL-00000044,,2025-05-10,LANDSCAPING,MEDIUM,COMPLETED,3632.78,343.11,2025-05-19,9
WO-XSD342ZAEXV2,CA-FL-00000044,,2025-06-01,LANDSCAPING,MEDIUM,DEFERRED,2037.28,,,146
WO-OD8FOE1YL5MY,CA-FL-00000044,,2025-06-11,LANDSCAPING,EMERGENCY,OPEN,3665.01,,,73
WO-MJL9WQFB73KJ,CA-FL-00000044,,2025-06-28,PLUMBING,LOW,OPEN,5410.75,,,25
WO-MW4FIMMRHJZ1,CA-FL-00000044,,2025-06-12,LANDSCAPING,LOW,COMPLETED,3737.22,204.67,2025-06-20,8
WO-S27CEW2O6DPV,CA-CA-00000045,,2024-04-17,LANDSCAPING,HIGH,DEFERRED,3373.49,,,18
WO-ZHGYK9YBCYP1,CA-CA-00000045,,2024-05-02,HVAC,MEDIUM,COMPLETED,6020.49,10187.96,2024-05-12,10
WO-WIVPZM0FIV83,CA-CA-00000045,,2024-05-05,LANDSCAPING,MEDIUM,COMPLETED,3000.87,7714.4,2024-05-22,17
WO-BOCMRGUCJLCJ,CA-CA-00000045,,2024-06-09,PLUMBING,MEDIUM,COMPLETED,10530.84,4804.11,2024-06-26,17
WO-D22Y4NT2ZTIG,CA-CA-00000045,,2024-07-01,LANDSCAPING,HIGH,DEFERRED,9810.97,,,37
WO-ESFTYFCII3KU,CA-CA-00000045,,2024-07-28,LANDSCAPING,MEDIUM,COMPLETED,10047.17,7713.37,2024-07-31,3
WO-9FQIZCNF9N0S,CA-CA-00000045,,2024-08-23,ROOFING,LOW,COMPLETED,4937.97,7062.2,2024-09-02,10
WO-WOSLKBYHQOX7,CA-CA-00000045,,2024-11-21,HVAC,EMERGENCY,COMPLETED,13447.33,4832.37,2024-11-24,3
WO-AR2WMZ8JZG2Y,CA-CA-00000045,,2024-12-08,GENERAL,MEDIUM,COMPLETED,1783.58,8012.95,2024-12-23,15
WO-UMVV6Z2RKPEA,CA-CA-00000045,,2024-12-06,GENERAL,MEDIUM,COMPLETED,2778.7,7239.28,2024-12-26,20
WO-IY51LBG6XC3V,CA-CA-00000045,,2025-03-15,ELECTRICAL,HIGH,COMPLETED,3642.65,3828.67,2025-03-31,16
WO-P3H17BLMM5Y2,CA-CA-00000045,,2025-05-15,STRUCTURAL,MEDIUM,COMPLETED,4356.15,1345.52,2025-05-22,7
WO-RLOIF5PI6GHS,CA-CA-00000046,,2024-01-23,PLUMBING,MEDIUM,DEFERRED,10080.14,,,38
WO-W1N517199LJM,CA-CA-00000046,,2024-01-14,ROOFING,MEDIUM,DEFERRED,5344.89,,,29
WO-SMGRB9YLFQMK,CA-CA-00000046,,2024-01-10,LANDSCAPING,LOW,OPEN,12505.36,,,54
WO-KSLZNRXLB8DY,CA-CA-00000046,,2024-01-10,ELEVATOR,HIGH,COMPLETED,763.98,988.17,2024-01-21,11
WO-IEJ0KZ21JK5H,CA-CA-00000046,,2024-01-27,ROOFING,MEDIUM,OPEN,5416.85,,,45
WO-ZYIODVXVBEI4,CA-CA-00000046,,2024-02-08,HVAC,MEDIUM,COMPLETED,10652.96,7561.71,2024-02-12,4
WO-3CJITBQ4AMXC,CA-CA-00000046,,2024-02-16,PLUMBING,LOW,COMPLETED,11172.88,8934.02,2024-03-03,16
WO-XXOZB7CX6A1O,CA-CA-00000046,,2024-02-02,STRUCTURAL,MEDIUM,COMPLETED,3108.81,7980.0,2024-02-11,9
WO-XBP065LHGWOL,CA-CA-00000046,,2024-02-14,PLUMBING,MEDIUM,DEFERRED,3192.63,,,30
WO-4WLTIOM0HAV1,CA-CA-00000046,,2024-03-28,PLUMBING,MEDIUM,COMPLETED,11997.72,5865.78,2024-04-18,21
WO-0Q1D0G3664L2,CA-CA-00000046,,2024-03-21,STRUCTURAL,HIGH,COMPLETED,14481.57,3545.83,2024-04-11,21
WO-83752Y3ZZU43,CA-CA-00000046,,2024-03-09,STRUCTURAL,LOW,OPEN,12523.74,,,204
WO-WNAGOVCXMO0E,CA-CA-00000046,,2024-03-06,LANDSCAPING,MEDIUM,COMPLETED,7220.68,4627.97,2024-03-08,2
WO-PK9QAOIU2QFN,CA-CA-00000046,,2024-03-12,HVAC,MEDIUM,OPEN,9920.61,,,61
WO-441WKGOR792C,CA-CA-00000046,,2024-03-18,STRUCTURAL,LOW,DEFERRED,7052.67,,,121
WO-847Y3IVNH0IT,CA-CA-00000046,,2024-04-26,STRUCTURAL,LOW,DEFERRED,8154.13,,,61
WO-2OLX3179LDJX,CA-CA-00000046,,2024-04-22,ELECTRICAL,MEDIUM,DEFERRED,1535.15,,,22
WO-PK44Y05IIF2S,CA-CA-00000046,,2024-05-14,ELECTRICAL,LOW,DEFERRED,4446.54,,,30
WO-9NOGNO386PBR,CA-CA-00000046,,2024-05-09,ELECTRICAL,LOW,DEFERRED,590.65,,,141
WO-ZFWUY80MQ9VT,CA-CA-00000046,,2024-06-05,HVAC,MEDIUM,COMPLETED,13647.88,10821.63,2024-06-15,10
WO-EHWYMMZBGKEF,CA-CA-00000046,,2024-06-12,PLUMBING,MEDIUM,DEFERRED,9308.2,,,66
WO-CCDA902I2XGS,CA-CA-00000046,,2024-06-25,GENERAL,MEDIUM,DEFERRED,3721.73,,,16
WO-HI6N3Z82M6OJ,CA-CA-00000046,,2024-06-11,ROOFING,LOW,DEFERRED,2599.96,,,46
WO-O38QEZ8TGW82,CA-CA-00000046,,2024-06-07,ELEVATOR,HIGH,OPEN,11540.1,,,69
WO-V8Y1NUSAORN9,CA-CA-00000046,,2024-06-19,GENERAL,EMERGENCY,COMPLETED,13926.64,9392.22,2024-07-08,19
WO-9XVKQDFDQTIO,CA-CA-00000046,,2024-06-03,PLUMBING,LOW,COMPLETED,4275.4,7081.35,2024-06-21,18
WO-P1L52HAURSRW,CA-CA-00000046,,2024-07-21,LANDSCAPING,MEDIUM,DEFERRED,9815.12,,,12
WO-PVUIOL4Q7ZN6,CA-CA-00000046,,2024-07-24,LANDSCAPING,MEDIUM,OPEN,7379.83,,,26
WO-AMJ4T9UK5I7U,CA-CA-00000046,,2024-07-17,ROOFING,LOW,COMPLETED,14667.39,314.33,2024-07-31,14
WO-2C40YD4BXBB6,CA-CA-00000046,,2024-07-26,PLUMBING,EMERGENCY,DEFERRED,4996.81,,,51
WO-8DLD326JU561,CA-CA-00000046,,2024-07-05,LANDSCAPING,LOW,OPEN,6196.36,,,83
WO-98ZU7STH59D1,CA-CA-00000046,,2024-09-24,HVAC,MEDIUM,COMPLETED,14405.44,1355.8,2024-10-01,7
WO-N9RS4LUJLK80,CA-CA-00000046,,2024-09-28,ROOFING,HIGH,DEFERRED,1764.01,,,61
WO-NHS7QKTJB1GZ,CA-CA-00000046,,2024-09-12,LANDSCAPING,LOW,COMPLETED,14252.91,11170.97,2024-09-26,14
WO-4JXHTPS15I7P,CA-CA-00000046,,2024-09-10,PLUMBING,LOW,COMPLETED,14233.48,7555.89,2024-09-29,19
WO-LO79N4XXQT6F,CA-CA-00000046,,2024-09-10,HVAC,HIGH,COMPLETED,10399.19,1892.29,2024-09-28,18
WO-GZU2U6Z0OH0B,CA-CA-00000046,,2024-10-21,HVAC,MEDIUM,COMPLETED,13620.09,3764.15,2024-10-22,1
WO-RDPSZHC2NQPX,CA-CA-00000046,,2024-10-23,HVAC,LOW,COMPLETED,642.44,2910.47,2024-10-27,4
WO-LGDO330W1YZB,CA-CA-00000046,,2024-10-01,ROOFING,MEDIUM,OPEN,2161.71,,,95
WO-3A2EBVUTC80K,CA-CA-00000046,,2024-10-09,GENERAL,LOW,DEFERRED,4554.59,,,87
WO-JEA5I8B3YL2K,CA-CA-00000046,,2024-10-05,HVAC,MEDIUM,OPEN,5307.43,,,28
WO-KENBG84D2ZAW,CA-CA-00000046,,2024-10-08,PLUMBING,LOW,COMPLETED,2050.0,9592.34,2024-10-21,13
WO-G9ER2UN4KOI2,CA-CA-00000046,,2024-10-07,ROOFING,HIGH,DEFERRED,3818.94,,,11
WO-L39SVDBK1IOY,CA-CA-00000046,,2024-11-01,ELECTRICAL,LOW,DEFERRED,10983.21,,,121
WO-AMNUMS1UAKXQ,CA-CA-00000046,,2024-11-16,HVAC,MEDIUM,DEFERRED,7843.89,,,166
WO-AM20RK27AY6Y,CA-CA-00000046,,2024-11-01,STRUCTURAL,MEDIUM,COMPLETED,3205.36,2926.56,2024-11-12,11
WO-YIUTCAJ6PCE4,CA-CA-00000046,,2024-11-28,HVAC,HIGH,OPEN,12396.82,,,96
WO-B4RU9SO3K8IZ,CA-CA-00000046,,2024-12-24,ELECTRICAL,HIGH,OPEN,7323.88,,,73
WO-RK3TBIBRYQYJ,CA-CA-00000046,,2024-12-15,PLUMBING,HIGH,COMPLETED,10372.68,5450.4,2024-12-31,16
WO-B1H5KIWY7RK9,CA-CA-00000046,,2024-12-20,HVAC,HIGH,OPEN,5342.9,,,34
WO-2563BSMWG5LC,CA-CA-00000046,,2024-12-24,HVAC,MEDIUM,DEFERRED,6430.59,,,49
WO-CU1JZNDGBXMF,CA-CA-00000046,,2024-12-11,LANDSCAPING,MEDIUM,COMPLETED,9287.8,6893.55,2024-12-27,16
WO-0OEK87ZM3323,CA-CA-00000046,,2024-12-13,PLUMBING,MEDIUM,DEFERRED,3568.65,,,207
WO-YXU5UT2D87U2,CA-CA-00000046,,2025-01-13,GENERAL,HIGH,COMPLETED,14665.97,9046.08,2025-01-18,5
WO-7YN1UQT5MD4Q,CA-CA-00000046,,2025-01-25,STRUCTURAL,EMERGENCY,OPEN,14131.74,,,198
WO-QMB3KZD8I7AG,CA-CA-00000046,,2025-01-07,HVAC,LOW,COMPLETED,9517.82,1532.32,2025-01-27,20
WO-UI11KFS1KIBW,CA-CA-00000046,,2025-02-11,LANDSCAPING,MEDIUM,OPEN,11798.85,,,157
WO-ZHQRN4EHMTHD,CA-CA-00000046,,2025-02-07,HVAC,LOW,COMPLETED,3515.76,5161.09,2025-02-15,8
WO-QFXXYLU9CUIM,CA-CA-00000046,,2025-02-14,ELECTRICAL,HIGH,COMPLETED,11494.55,1103.03,2025-02-27,13
WO-3KSN75YZKC94,CA-CA-00000046,,2025-02-04,LANDSCAPING,MEDIUM,COMPLETED,655.49,10437.39,2025-02-18,14
WO-4DS9T9BL1AQE,CA-CA-00000046,,2025-03-27,STRUCTURAL,MEDIUM,COMPLETED,737.92,4488.84,2025-04-12,16
WO-9IHI3Y53VAZV,CA-CA-00000046,,2025-03-14,LANDSCAPING,EMERGENCY,OPEN,7992.94,,,87
WO-5QPHTV8PPMXV,CA-CA-00000046,,2025-04-15,STRUCTURAL,MEDIUM,COMPLETED,4323.27,9534.02,2025-04-20,5
WO-N47U7QCBMSWL,CA-CA-00000046,,2025-04-03,LANDSCAPING,MEDIUM,COMPLETED,9050.31,7101.19,2025-04-22,19
WO-O52NVI6JH6JJ,CA-CA-00000046,,2025-04-13,PLUMBING,HIGH,COMPLETED,5114.03,10655.87,2025-05-01,18
WO-5NDJPU93RUI4,CA-CA-00000046,,2025-05-23,GENERAL,MEDIUM,COMPLETED,14932.27,8084.58,2025-06-09,17
WO-ARHLLFNLFGIE,CA-CA-00000046,,2025-05-14,ROOFING,MEDIUM,DEFERRED,8746.62,,,65
WO-0HLQYDZ1NS4R,CA-CA-00000046,,2025-06-08,LANDSCAPING,MEDIUM,OPEN,6929.41,,,27
WO-U7NL9FK0BIBC,CA-CA-00000046,,2025-06-03,GENERAL,MEDIUM,COMPLETED,11674.23,2806.52,2025-06-06,3
WO-21UEHE3ZKZTR,CA-CA-00000046,,2025-06-14,STRUCTURAL,MEDIUM,OPEN,14525.89,,,16
WO-BTH5PO1NWH3V,CA-CA-00000046,,2025-06-24,STRUCTURAL,LOW,OPEN,4166.95,,,50
WO-ZLG27ULWAKY6,CA-CA-00000046,,2025-06-16,ROOFING,EMERGENCY,COMPLETED,5795.58,694.06,2025-06-30,14
WO-5FRCJN9V0X94,CA-CA-00000046,,2025-06-05,HVAC,LOW,COMPLETED,7319.32,2871.64,2025-06-25,20
WO-ZO2CLM8NO2FA,CA-CA-00000046,,2025-06-02,ROOFING,EMERGENCY,COMPLETED,6127.45,5411.9,2025-06-09,7
WO-UE70DMRHUOWY,CA-CO-00000047,,2024-01-11,GENERAL,MEDIUM,DEFERRED,1536.22,,,84
WO-KE3GSMW4KDX2,CA-CO-00000047,,2024-01-17,HVAC,MEDIUM,COMPLETED,12833.12,10014.03,2024-02-05,19
WO-G46Y437II7EJ,CA-CO-00000047,,2024-02-28,HVAC,MEDIUM,COMPLETED,5077.86,9397.75,2024-03-08,9
WO-MY7JSC6CB1O5,CA-CO-00000047,,2024-02-08,ROOFING,MEDIUM,COMPLETED,8399.67,8565.45,2024-02-16,8
WO-SNNK2QCQ7EB1,CA-CO-00000047,,2024-02-26,ELECTRICAL,MEDIUM,COMPLETED,220.48,2837.46,2024-03-17,20
WO-HL0T1409YW66,CA-CO-00000047,,2024-02-11,ROOFING,MEDIUM,COMPLETED,9248.89,5615.09,2024-03-02,20
WO-4U8Q3MTO35IJ,CA-CO-00000047,,2024-03-18,HVAC,LOW,COMPLETED,7664.53,2738.1,2024-03-28,10
WO-P91XJE3SO0YD,CA-CO-00000047,,2024-03-07,ELECTRICAL,LOW,DEFERRED,6440.11,,,240
WO-70G7OFRWS4KW,CA-CO-00000047,,2024-04-08,GENERAL,LOW,COMPLETED,5396.32,10286.65,2024-04-11,3
WO-XPVMUJ9EESU3,CA-CO-00000047,,2024-04-22,HVAC,MEDIUM,COMPLETED,348.2,5111.25,2024-05-01,9
WO-VIZFJ9NRXJSS,CA-CO-00000047,,2024-04-24,LANDSCAPING,LOW,COMPLETED,13430.57,11853.58,2024-05-08,14
WO-E5X07HHG1U7U,CA-CO-00000047,,2024-05-17,ELECTRICAL,MEDIUM,COMPLETED,11876.42,11040.99,2024-05-27,10
WO-YBYYQR15KHT8,CA-CO-00000047,,2024-05-02,GENERAL,MEDIUM,COMPLETED,578.4,4377.31,2024-05-03,1
WO-VH60329BU69D,CA-CO-00000047,,2024-07-19,HVAC,MEDIUM,COMPLETED,10142.62,11386.02,2024-07-23,4
WO-CJQVR56FIZ84,CA-CO-00000047,,2024-07-09,ROOFING,MEDIUM,COMPLETED,6647.95,10786.65,2024-07-25,16
WO-CJJLB1P4W0RQ,CA-CO-00000047,,2024-08-27,ROOFING,MEDIUM,OPEN,3861.32,,,117
WO-Y5ZQ8426SORM,CA-CO-00000047,,2024-08-16,STRUCTURAL,MEDIUM,OPEN,5588.76,,,79
WO-M60RBNJ8GHBS,CA-CO-00000047,,2024-09-21,LANDSCAPING,MEDIUM,OPEN,7720.56,,,62
WO-JNS9PRQCXNSS,CA-CO-00000047,,2024-10-17,STRUCTURAL,MEDIUM,COMPLETED,7226.3,633.21,2024-10-24,7
WO-0QVUI60Q3TPZ,CA-CO-00000047,,2024-10-19,HVAC,MEDIUM,COMPLETED,4325.21,5029.67,2024-10-24,5
WO-OG0PUAMTQ0B0,CA-CO-00000047,,2024-10-17,GENERAL,MEDIUM,COMPLETED,11374.01,10916.33,2024-10-22,5
WO-VTYSCODKAASY,CA-CO-00000047,,2024-11-26,HVAC,EMERGENCY,COMPLETED,10943.19,3306.15,2024-12-10,14
WO-E0635BSH4G8L,CA-CO-00000047,,2024-11-16,LANDSCAPING,HIGH,COMPLETED,7186.7,7231.67,2024-12-01,15
WO-M9CABU3HOFTN,CA-CO-00000047,,2024-11-17,ROOFING,MEDIUM,DEFERRED,3133.64,,,111
WO-R6DE6OEKRO1X,CA-CO-00000047,,2024-11-27,PLUMBING,LOW,DEFERRED,14261.48,,,100
WO-4CGCNDA340DX,CA-CO-00000047,,2024-12-25,GENERAL,HIGH,COMPLETED,12545.52,265.89,2025-01-08,14
WO-Y0O1ZRTEND50,CA-CO-00000047,,2024-12-20,ELEVATOR,HIGH,COMPLETED,14802.23,9885.09,2024-12-23,3
WO-9XPJSNZ3QQYV,CA-CO-00000047,,2025-01-27,ELECTRICAL,MEDIUM,COMPLETED,6981.46,5047.04,2025-02-01,5
WO-TY7QKSSMW19Q,CA-CO-00000047,,2025-01-07,LANDSCAPING,LOW,COMPLETED,7008.05,11916.16,2025-01-18,11
WO-LS8ZXRLK1VPG,CA-CO-00000047,,2025-01-03,PLUMBING,MEDIUM,DEFERRED,2075.57,,,148
WO-RD2PEI8CP1N2,CA-CO-00000047,,2025-03-02,LANDSCAPING,MEDIUM,COMPLETED,1174.92,3555.97,2025-03-12,10
WO-ZM1449ZLRXT5,CA-CO-00000047,,2025-03-19,STRUCTURAL,HIGH,COMPLETED,1215.9,11305.8,2025-03-21,2
WO-A8IGCDXVV9ZU,CA-CO-00000047,,2025-04-25,LANDSCAPING,MEDIUM,DEFERRED,8583.05,,,73
WO-81DR4WRDP4UX,CA-CO-00000047,,2025-05-27,ELECTRICAL,MEDIUM,COMPLETED,4091.22,9075.26,2025-06-07,11
WO-H75B56NNBEH6,CA-CO-00000047,,2025-05-08,HVAC,MEDIUM,COMPLETED,9122.74,241.41,2025-05-29,21
WO-GMY68C73RLJJ,CA-CO-00000047,,2025-05-13,HVAC,MEDIUM,DEFERRED,14760.43,,,33
WO-ELBWDSF116JW,CA-CO-00000047,,2025-05-16,HVAC,LOW,COMPLETED,9700.36,3931.27,2025-05-23,7
WO-S503VVKQJXQW,CA-CA-00000048,,2024-01-16,STRUCTURAL,MEDIUM,DEFERRED,3115.23,,,113
WO-JDM0GFTO8O8Q,CA-CA-00000048,,2024-01-25,GENERAL,LOW,OPEN,2578.8,,,83
WO-RZZKOJLN1DIP,CA-CA-00000048,,2024-01-16,LANDSCAPING,MEDIUM,COMPLETED,3047.95,7092.18,2024-02-03,18
WO-E7CIAC9GYR6X,CA-CA-00000048,,2024-01-11,LANDSCAPING,MEDIUM,DEFERRED,7161.79,,,76
WO-GPGF390W2TRD,CA-CA-00000048,,2024-02-08,PLUMBING,HIGH,COMPLETED,6617.49,7973.05,2024-02-29,21
WO-ZZ6QKN4ED829,CA-CA-00000048,,2024-02-27,ELECTRICAL,LOW,OPEN,14563.42,,,19
WO-3K0NIQAVWAAL,CA-CA-00000048,,2024-02-02,LANDSCAPING,MEDIUM,COMPLETED,6089.75,7805.31,2024-02-09,7
WO-4MWFDNSLX4YO,CA-CA-00000048,,2024-02-08,GENERAL,MEDIUM,COMPLETED,3958.43,2078.03,2024-02-20,12
WO-JMDNCL9RANRE,CA-CA-00000048,,2024-03-21,PLUMBING,HIGH,OPEN,5157.68,,,28
WO-FORS5UGEH9C9,CA-CA-00000048,,2024-03-21,GENERAL,MEDIUM,OPEN,5859.18,,,313
WO-ZXJ2V7M51B83,CA-CA-00000048,,2024-03-18,PLUMBING,HIGH,COMPLETED,3356.56,4862.52,2024-03-31,13
WO-1TXQPYMF6EKW,CA-CA-00000048,,2024-03-26,STRUCTURAL,LOW,COMPLETED,649.58,6346.37,2024-04-01,6
WO-LK9YDPAJLAYD,CA-CA-00000048,,2024-03-20,ROOFING,HIGH,DEFERRED,10249.2,,,86
WO-3LHFIDEMIGFR,CA-CA-00000048,,2024-03-15,PLUMBING,MEDIUM,OPEN,12047.16,,,34
WO-GFP5O4JM65EB,CA-CA-00000048,,2024-04-14,ELECTRICAL,MEDIUM,COMPLETED,5886.58,5360.33,2024-04-20,6
WO-CRQEMWR9GG6Z,CA-CA-00000048,,2024-04-05,ELECTRICAL,MEDIUM,COMPLETED,10058.86,1427.22,2024-04-18,13
WO-BE9NQXTSI51P,CA-CA-00000048,,2024-04-11,ELEVATOR,MEDIUM,DEFERRED,10985.79,,,50
WO-MD9XMK2G5N8H,CA-CA-00000048,,2024-04-01,PLUMBING,HIGH,DEFERRED,7082.69,,,45
WO-6SORC0V6XANA,CA-CA-00000048,,2024-05-04,STRUCTURAL,MEDIUM,OPEN,6869.35,,,63
WO-KNDIE8MH3KXN,CA-CA-00000048,,2024-05-19,ELECTRICAL,MEDIUM,COMPLETED,10992.87,3195.54,2024-06-06,18
WO-1OJZYN02EAAF,CA-CA-00000048,,2024-05-19,PLUMBING,HIGH,OPEN,12781.74,,,30
WO-73D5OM4EXTH2,CA-CA-00000048,,2024-05-18,ELECTRICAL,HIGH,COMPLETED,4448.75,920.94,2024-06-08,21
WO-0VS9FRPEDL8K,CA-CA-00000048,,2024-05-16,STRUCTURAL,MEDIUM,DEFERRED,13501.38,,,247
WO-L5C1ZXG1EL1E,CA-CA-00000048,,2024-05-13,HVAC,MEDIUM,OPEN,11622.01,,,56
WO-ONCQUE8NZTEU,CA-CA-00000048,,2024-05-24,GENERAL,MEDIUM,OPEN,7955.57,,,100
WO-KGDXM778N5E8,CA-CA-00000048,,2024-06-01,HVAC,MEDIUM,OPEN,2394.96,,,73
WO-IYXMGM9Y5FUM,CA-CA-00000048,,2024-06-08,LANDSCAPING,LOW,OPEN,5993.96,,,70
WO-F54D5XY8QVSE,CA-CA-00000048,,2024-06-27,STRUCTURAL,LOW,DEFERRED,2911.91,,,12
WO-G53WJ1OH3VA7,CA-CA-00000048,,2024-06-22,ROOFING,HIGH,DEFERRED,13992.73,,,273
WO-DN0LMTFUCX0H,CA-CA-00000048,,2024-07-03,GENERAL,HIGH,DEFERRED,5742.59,,,39
WO-6EIW6VF3MWXH,CA-CA-00000048,,2024-07-21,HVAC,MEDIUM,DEFERRED,3225.27,,,22
WO-L6TJ0Y9SN80I,CA-CA-00000048,,2024-07-14,LANDSCAPING,MEDIUM,OPEN,8186.26,,,72
WO-NOX013FWF8X2,CA-CA-00000048,,2024-07-25,GENERAL,LOW,OPEN,5741.93,,,58
WO-6MV0K25NX0E9,CA-CA-00000048,,2024-07-21,PLUMBING,MEDIUM,OPEN,10272.66,,,72
WO-KCI2L7VPD1GS,CA-CA-00000048,,2024-07-08,STRUCTURAL,MEDIUM,COMPLETED,3058.75,5503.58,2024-07-13,5
WO-8ZEGNUBV4A4J,CA-CA-00000048,,2024-07-16,LANDSCAPING,MEDIUM,COMPLETED,2864.46,8772.62,2024-08-04,19
WO-0VQF3CBF6L5K,CA-CA-00000048,,2024-07-05,ELECTRICAL,MEDIUM,DEFERRED,7697.93,,,63
WO-67JTV35VANA9,CA-CA-00000048,,2024-08-18,LANDSCAPING,MEDIUM,DEFERRED,4457.83,,,173
WO-GTFU5H999BGH,CA-CA-00000048,,2024-08-18,LANDSCAPING,MEDIUM,COMPLETED,2312.06,6614.45,2024-08-27,9
WO-F5LF0IDXT2L3,CA-CA-00000048,,2024-08-06,PLUMBING,HIGH,COMPLETED,5373.64,2954.01,2024-08-07,1
WO-JVCKXY1AOFQ1,CA-CA-00000048,,2024-08-20,GENERAL,MEDIUM,OPEN,7384.7,,,86
WO-SKYOZ021X4AP,CA-CA-00000048,,2024-08-24,LANDSCAPING,MEDIUM,DEFERRED,14081.01,,,23
WO-WULIVXS16V7T,CA-CA-00000048,,2024-08-13,PLUMBING,MEDIUM,DEFERRED,12220.78,,,162
WO-BTBMBOBHY9QG,CA-CA-00000048,,2024-09-03,GENERAL,LOW,OPEN,11369.57,,,679
WO-R2EO64G3D7SD,CA-CA-00000048,,2024-09-22,LANDSCAPING,HIGH,DEFERRED,8264.69,,,22
WO-FYR5CO16UT6B,CA-CA-00000048,,2024-09-11,ROOFING,LOW,COMPLETED,4495.46,8678.13,2024-09-20,9
WO-R7NIPR9OGNKJ,CA-CA-00000048,,2024-09-05,PLUMBING,MEDIUM,COMPLETED,1454.71,9532.47,2024-09-19,14
WO-QNOUY329J4X5,CA-CA-00000048,,2024-09-26,ELECTRICAL,LOW,COMPLETED,4523.22,2681.06,2024-09-30,4
WO-U9DZRUP4865U,CA-CA-00000048,,2024-09-24,ELECTRICAL,MEDIUM,OPEN,5393.57,,,66
WO-3CMXGYVIYN0U,CA-CA-00000048,,2024-09-19,HVAC,HIGH,DEFERRED,3944.89,,,10
WO-EG2J68W2G87N,CA-CA-00000048,,2024-09-05,LANDSCAPING,HIGH,DEFERRED,6154.52,,,84
WO-NBP05BRRZY68,CA-CA-00000048,,2024-09-20,ROOFING,MEDIUM,OPEN,4199.43,,,35
WO-CW0S79HJUP0N,CA-CA-00000048,,2024-10-02,GENERAL,HIGH,COMPLETED,1087.57,7755.32,2024-10-19,17
