delinquency_id,caid,snapshot_date,unit_id,days_delinquent,amount_owed,aging_bucket,lien_filed,attorney_referred
DL-FPYDVZYKLBJ6P34S,CA-CA-00000051,2025-02-01,U-MSFFRHD7MDY8,60,675.96,DAYS_31_60,False,False
DL-RTVBU1BNJ1N3O8TI,CA-CA-00000051,2025-02-01,U-9BAAUA551SAI,30,337.98,DAYS_1_30,False,False
DL-E2LYOALNFD82IIEO,CA-CA-00000051,2025-03-01,U-GCNAYKYNQVSK,60,675.96,DAYS_31_60,False,False
DL-SY59GF7LA5Q1G6JV,CA-CA-00000051,2025-03-01,U-2NG1GAG5T3LZ,60,675.96,DAYS_31_60,False,False
DL-ERT64P8WTKF53IV7,CA-CA-00000051,2025-03-01,U-SA4UU3WV1SO2,60,675.96,DAYS_31_60,False,False
DL-P1I9GUO13CFBTL0A,CA-CA-00000051,2025-03-01,U-YNQ66Q73SMQL,90,1013.94,DAYS_61_90,True,False
DL-TU3O62MJ3W2NJN4N,CA-CA-00000051,2025-03-01,U-MLPNUUZZ3H3N,30,337.98,DAYS_1_30,False,False
DL-Z3OOBJH7KPAGAHOJ,CA-CA-00000051,2025-03-01,U-XRRMVCDWX9MY,30,337.98,DAYS_1_30,False,False
DL-0ZKGYK9WU7BROH27,CA-CA-00000051,2025-03-01,U-IWKKVHOIKRV8,30,337.98,DAYS_1_30,False,False
DL-VSKKY49FPG5G2KRQ,CA-CA-00000051,2025-03-01,U-9BAAUA551SAI,60,675.96,DAYS_31_60,False,False
DL-XB3E1DSQUE7LQX6W,CA-CA-00000051,2025-04-01,U-GCNAYKYNQVSK,90,1013.94,DAYS_61_90,True,False
DL-SZ0AR4BI987ZESDT,CA-CA-00000051,2025-04-01,U-2NG1GAG5T3LZ,90,1013.94,DAYS_61_90,True,False
DL-QV3IG3RNL2D2WPXJ,CA-CA-00000051,2025-04-01,U-WNFJ9N6NPC32,30,337.98,DAYS_1_30,False,False
DL-8LJRYBFQPH59SKOV,CA-CA-00000051,2025-04-01,U-Y1NM7935KRNM,30,337.98,DAYS_1_30,False,False
DL-95Y2CN3B6HL2JLAY,CA-CA-00000051,2025-04-01,U-Q01JWY0TN1QA,30,337.98,DAYS_1_30,False,False
DL-NUTPZJGKI86VVKTY,CA-CA-00000051,2025-04-01,U-MLPNUUZZ3H3N,60,675.96,DAYS_31_60,False,False
DL-XUPHXR0NKMAN7OPE,CA-CA-00000051,2025-04-01,U-XRRMVCDWX9MY,60,675.96,DAYS_31_60,False,False
DL-QG6GI2RYCNF2Z836,CA-CA-00000051,2025-04-01,U-IWKKVHOIKRV8,60,675.96,DAYS_31_60,False,False
DL-33ZQBHBDLPP9UP1K,CA-CA-00000051,2025-04-01,U-9BAAUA551SAI,90,1013.94,DAYS_61_90,True,False
DL-TG1OD9FSG9060IL7,CA-CA-00000051,2025-05-01,U-GCNAYKYNQVSK,120,1351.92,DAYS_91_120,True,True
DL-AWP4IPE1HU3S21PN,CA-CA-00000051,2025-05-01,U-WNFJ9N6NPC32,60,675.96,DAYS_31_60,False,False
DL-T8VU4UAMCLD2NYGN,CA-CA-00000051,2025-05-01,U-DY61AA0C5HDF,30,337.98,DAYS_1_30,False,False
DL-OH68V4UHSWV5AZNJ,CA-CA-00000051,2025-05-01,U-EA17TSPP0LK5,30,337.98,DAYS_1_30,False,False
DL-X4ODQKCWCFAJP4IT,CA-CA-00000051,2025-05-01,U-XRRMVCDWX9MY,90,1013.94,DAYS_61_90,True,False
DL-WZJ7L4FQ09OJBTO9,CA-CA-00000051,2025-05-01,U-PT1DZ0OX2G8U,30,337.98,DAYS_1_30,False,False
DL-DA8MX476JYVF8M8K,CA-CA-00000051,2025-05-01,U-OLSY7RW78IRK,30,337.98,DAYS_1_30,False,False
DL-63B8AOGNQVF9CQFJ,CA-CA-00000051,2025-05-01,U-9BAAUA551SAI,120,1351.92,DAYS_91_120,True,True
DL-CVEIOASLAD9RGZGG,CA-CA-00000051,2025-06-01,U-WNFJ9N6NPC32,90,1013.94,DAYS_61_90,True,False
DL-5RFJB59P817PYO4U,CA-CA-00000051,2025-06-01,U-DQZSATD9XQOP,30,337.98,DAYS_1_30,False,False
DL-6ZBCEFYDK59GNSWQ,CA-CA-00000051,2025-06-01,U-EA17TSPP0LK5,60,675.96,DAYS_31_60,False,False
DL-TGBAKOBIXVBQ5K4R,CA-CA-00000051,2025-06-01,U-0BJ05MXCPXCX,30,337.98,DAYS_1_30,False,False
DL-BWM22Q5LLWKLU9LF,CA-CA-00000051,2025-06-01,U-XRRMVCDWX9MY,120,1351.92,DAYS_91_120,True,True
DL-9SQPOLSXL54UF5H4,CA-CA-00000051,2025-06-01,U-OLSY7RW78IRK,60,675.96,DAYS_31_60,False,False
DL-PM5TE0905392GV6M,CA-AZ-00000052,2024-01-01,U-RF04F69AC9T6,30,348.27,DAYS_1_30,False,False
DL-M7F1RJTLLJ2AYML0,CA-AZ-00000052,2024-01-01,U-1CAJ1BFHL5RM,30,348.27,DAYS_1_30,False,False
DL-WPXVLYKAFIXG71I1,CA-AZ-00000052,2024-01-01,U-RZSUZPO0ZSRQ,30,348.27,DAYS_1_30,False,False
DL-68ONWN90HNXU4PEC,CA-AZ-00000052,2024-01-01,U-9WANTVR4FJSB,30,348.27,DAYS_1_30,False,False
DL-DSDV1HG6KXFPXWJY,CA-AZ-00000052,2024-02-01,U-RF04F69AC9T6,60,696.54,DAYS_31_60,False,False
DL-JWCW1Z3LL4WCL8J3,CA-AZ-00000052,2024-02-01,U-GI0JUGGNS8GM,30,348.27,DAYS_1_30,False,False
DL-OM7BCGQ0LFEEGNNW,CA-AZ-00000052,2024-02-01,U-8OSVC1U5W2K2,30,348.27,DAYS_1_30,False,False
DL-XBGPPV5IKG1J34KF,CA-AZ-00000052,2024-03-01,U-1CAJ1BFHL5RM,30,348.27,DAYS_1_30,False,False
DL-NT95ADQT9YIHE2AQ,CA-AZ-00000052,2024-03-01,U-BXN1RP6X4SVX,30,348.27,DAYS_1_30,False,False
DL-THYPLM56RZTFEG14,CA-AZ-00000052,2024-03-01,U-GI0JUGGNS8GM,60,696.54,DAYS_31_60,False,False
DL-1UE218LACCUT4EIT,CA-AZ-00000052,2024-04-01,U-D3HTY61JZEKL,30,348.27,DAYS_1_30,False,False
DL-3IMYVMLEQVG4GEUK,CA-AZ-00000052,2024-05-01,U-UHT4LG5HU63R,30,348.27,DAYS_1_30,False,False
DL-6Q9SJXDLMSC5GDY3,CA-AZ-00000052,2024-05-01,U-9MUB6QFY2B73,30,348.27,DAYS_1_30,False,False
DL-F6H1FKSM11WJJ8OA,CA-AZ-00000052,2024-05-01,U-BXN1RP6X4SVX,30,348.27,DAYS_1_30,False,False
DL-OWVBQOVVIH1D569O,CA-AZ-00000052,2024-06-01,U-OEJM9CUUQ4YE,30,348.27,DAYS_1_30,False,False
DL-QGHAOJKS6YVP97TA,CA-AZ-00000052,2024-06-01,U-AWVDZV19547K,30,348.27,DAYS_1_30,False,False
DL-EIS2D487MLA54L5V,CA-AZ-00000052,2024-06-01,U-9MUB6QFY2B73,60,696.54,DAYS_31_60,False,False
DL-FVWH1WLE6TLZE7CH,CA-AZ-00000052,2024-06-01,U-BXN1RP6X4SVX,60,696.54,DAYS_31_60,False,False
DL-SHXRYT5VO99NOCRD,CA-AZ-00000052,2024-06-01,U-GI0JUGGNS8GM,30,348.27,DAYS_1_30,False,False
DL-5N6U2XPM7VZHW2PR,CA-AZ-00000052,2024-06-01,U-AW0EWAYAJ5ND,30,348.27,DAYS_1_30,False,False
DL-X3IZ38N4L9J2WOLM,CA-AZ-00000052,2024-07-01,U-AWVDZV19547K,60,696.54,DAYS_31_60,False,False
DL-3PR39VICWP5281K1,CA-AZ-00000052,2024-07-01,U-9MUB6QFY2B73,90,1044.81,DAYS_61_90,True,False
DL-EVU2XB1J9JK43E90,CA-AZ-00000052,2024-07-01,U-BXN1RP6X4SVX,90,1044.81,DAYS_61_90,True,False
DL-1AP50PEC28T4HRXG,CA-AZ-00000052,2024-07-01,U-GI0JUGGNS8GM,60,696.54,DAYS_31_60,False,False
DL-1LO9CF9OUJAK5276,CA-AZ-00000052,2024-07-01,U-IKHKOG95N8IN,30,348.27,DAYS_1_30,False,False
DL-33Q5O88DDSX85CNI,CA-AZ-00000052,2024-07-01,U-AW0EWAYAJ5ND,60,696.54,DAYS_31_60,False,False
DL-UQ8LSHVEQV4QNBGV,CA-AZ-00000052,2024-07-01,U-1W0XL75R2ZEH,30,348.27,DAYS_1_30,False,False
DL-N4U4R17PMLMHIB2S,CA-AZ-00000052,2024-08-01,U-OEJM9CUUQ4YE,30,348.27,DAYS_1_30,False,False
DL-6J7M1U70UE95KV53,CA-AZ-00000052,2024-08-01,U-9MUB6QFY2B73,120,1393.08,DAYS_91_120,True,True
DL-KI112WT0V4AMTOPK,CA-AZ-00000052,2024-08-01,U-MQ0MLOLNTA81,30,348.27,DAYS_1_30,False,False
DL-I5T816XEKCPACVYB,CA-AZ-00000052,2024-08-01,U-BXN1RP6X4SVX,120,1393.08,DAYS_91_120,True,True
DL-480MA1RMT45BKWRA,CA-AZ-00000052,2024-08-01,U-GI0JUGGNS8GM,90,1044.81,DAYS_61_90,True,False
DL-QW08FPDKL8H31EDM,CA-AZ-00000052,2024-08-01,U-NNW139MXFGBL,30,348.27,DAYS_1_30,False,False
DL-62RMOJ8L01S0SZQE,CA-AZ-00000052,2024-08-01,U-9WANTVR4FJSB,30,348.27,DAYS_1_30,False,False
DL-RPC0JOJ48FVZBDBZ,CA-AZ-00000052,2024-09-01,U-BXN1RP6X4SVX,150,1741.35,DAYS_OVER_120,True,True
DL-DDAR95BJ4ULXFW6Q,CA-AZ-00000052,2024-09-01,U-GI0JUGGNS8GM,120,1393.08,DAYS_91_120,True,True
DL-4TDTM8DOVAW8SD3T,CA-AZ-00000052,2024-09-01,U-NNW139MXFGBL,60,696.54,DAYS_31_60,False,False
DL-VKGQPVW09AZA5FG5,CA-AZ-00000052,2024-09-01,U-9WANTVR4FJSB,60,696.54,DAYS_31_60,False,False
DL-K2M74FJQJV6W1ZHD,CA-AZ-00000052,2024-10-01,U-RF04F69AC9T6,30,348.27,DAYS_1_30,False,False
DL-B39APYQ5W507MVVM,CA-AZ-00000052,2024-10-01,U-BXN1RP6X4SVX,180,2089.62,DAYS_OVER_120,True,True
DL-B4KSLAXLD2K65WZG,CA-AZ-00000052,2024-10-01,U-GI0JUGGNS8GM,150,1741.35,DAYS_OVER_120,True,True
DL-A3IMJG2BQ8W5ZUZ1,CA-AZ-00000052,2024-11-01,U-M4SQ86XJXX3D,30,348.27,DAYS_1_30,False,False
DL-3I8YIZ95WU18YCVQ,CA-AZ-00000052,2024-11-01,U-AWVDZV19547K,30,348.27,DAYS_1_30,False,False
DL-OEXQ39ADFMD6S7G0,CA-AZ-00000052,2024-11-01,U-IBGMOJ4IQSEJ,30,348.27,DAYS_1_30,False,False
DL-74HBVR4FI3ZO473L,CA-AZ-00000052,2024-11-01,U-RZSUZPO0ZSRQ,30,348.27,DAYS_1_30,False,False
DL-T14Q4CFI6XN9H99E,CA-AZ-00000052,2024-11-01,U-GI0JUGGNS8GM,180,2089.62,DAYS_OVER_120,True,True
DL-NMGL4E5U31LMM65A,CA-AZ-00000052,2024-12-01,U-UHT4LG5HU63R,30,348.27,DAYS_1_30,False,False
DL-G1CKDH3DHKTG9HVR,CA-AZ-00000052,2024-12-01,U-RZSUZPO0ZSRQ,60,696.54,DAYS_31_60,False,False
DL-QFEKJASX86ELWFRU,CA-AZ-00000052,2024-12-01,U-WT8PUN5DGSIR,30,348.27,DAYS_1_30,False,False
DL-8QOLR6TPWQBNH4Q4,CA-AZ-00000052,2024-12-01,U-GI0JUGGNS8GM,210,2437.89,DAYS_OVER_120,True,True
DL-S9UNXOS9Y1BA76ZI,CA-AZ-00000052,2024-12-01,U-IKHKOG95N8IN,30,348.27,DAYS_1_30,False,False
DL-70RY1QANWQ4C8FHD,CA-AZ-00000052,2025-01-01,U-UHT4LG5HU63R,60,696.54,DAYS_31_60,False,False
DL-S0Y3SAIVC7EYV05T,CA-AZ-00000052,2025-01-01,U-BXN1RP6X4SVX,30,348.27,DAYS_1_30,False,False
DL-G7OKHSU5WF3UA0U0,CA-AZ-00000052,2025-01-01,U-RZSUZPO0ZSRQ,90,1044.81,DAYS_61_90,True,False
DL-R58SSJ2675AW1F5K,CA-AZ-00000052,2025-01-01,U-WT8PUN5DGSIR,60,696.54,DAYS_31_60,False,False
DL-G2Y21O14PS9JU1M0,CA-AZ-00000052,2025-01-01,U-GI0JUGGNS8GM,240,2786.16,DAYS_OVER_120,True,True
DL-HS0O08R4NWR2EL5W,CA-AZ-00000052,2025-01-01,U-IKHKOG95N8IN,60,696.54,DAYS_31_60,False,False
DL-OF918Z47W2TWQRJG,CA-AZ-00000052,2025-01-01,U-Y1CAGQ7GXFXL,30,348.27,DAYS_1_30,False,False
DL-XRZTQVEELINGJMBW,CA-AZ-00000052,2025-02-01,U-UHT4LG5HU63R,90,1044.81,DAYS_61_90,True,False
DL-0POP0HYMJ2MOOGOK,CA-AZ-00000052,2025-02-01,U-AWVDZV19547K,30,348.27,DAYS_1_30,False,False
DL-FYOWFH8DU7HPL8N5,CA-AZ-00000052,2025-02-01,U-9MUB6QFY2B73,30,348.27,DAYS_1_30,False,False
DL-S5VU7UOD5MFAM6TP,CA-AZ-00000052,2025-02-01,U-BXN1RP6X4SVX,60,696.54,DAYS_31_60,False,False
DL-QFVMO0H47ZF9CVQI,CA-AZ-00000052,2025-02-01,U-WT8PUN5DGSIR,90,1044.81,DAYS_61_90,True,False
DL-D0A7Y8ZTRUIM35PC,CA-AZ-00000052,2025-02-01,U-GI0JUGGNS8GM,270,3134.43,DAYS_OVER_120,True,True
DL-IQ9WE7XD2H7BS0B1,CA-AZ-00000052,2025-03-01,U-UHT4LG5HU63R,120,1393.08,DAYS_91_120,True,True
DL-EFY6NQ1RYBG59A5B,CA-AZ-00000052,2025-03-01,U-AWVDZV19547K,60,696.54,DAYS_31_60,False,False
DL-A9GON84IO22KT5A2,CA-AZ-00000052,2025-03-01,U-9MUB6QFY2B73,60,696.54,DAYS_31_60,False,False
DL-EOY0O2GFZJ2MMACW,CA-AZ-00000052,2025-03-01,U-BXN1RP6X4SVX,90,1044.81,DAYS_61_90,True,False
DL-JV3F9SAEX3P1EQ7N,CA-AZ-00000052,2025-03-01,U-L06QUB24GC9A,30,348.27,DAYS_1_30,False,False
DL-7BO74BB33PK53CHO,CA-AZ-00000052,2025-03-01,U-GI0JUGGNS8GM,300,3482.7,DAYS_OVER_120,True,True
DL-Y2AOXVE34AIOPETO,CA-AZ-00000052,2025-03-01,U-Y1CAGQ7GXFXL,30,348.27,DAYS_1_30,False,False
DL-2QUI1PU67RS3WGSZ,CA-AZ-00000052,2025-04-01,U-AWVDZV19547K,90,1044.81,DAYS_61_90,True,False
DL-FVFZUOJKEQXHPVDT,CA-AZ-00000052,2025-04-01,U-GI0JUGGNS8GM,330,3830.97,DAYS_OVER_120,True,True
DL-QAEOHJJOFH549MOW,CA-AZ-00000052,2025-04-01,U-1L6KE3HRBHQW,30,348.27,DAYS_1_30,False,False
DL-A4AIJW8RMJ4CX1S6,CA-AZ-00000052,2025-04-01,U-Y1CAGQ7GXFXL,60,696.54,DAYS_31_60,False,False
DL-845PEV8T7DG2J4Z5,CA-AZ-00000052,2025-04-01,U-LNWROV6ZJ02K,30,348.27,DAYS_1_30,False,False
DL-RDF4612ZL2ANJEV5,CA-AZ-00000052,2025-05-01,U-Y1CAGQ7GXFXL,90,1044.81,DAYS_61_90,True,False
DL-DJVV12SH5L0VKOC9,CA-AZ-00000052,2025-06-01,U-8OSVC1U5W2K2,30,348.27,DAYS_1_30,False,False
DL-TSFFQKERGYHNR442,CA-AZ-00000052,2025-06-01,U-Y1CAGQ7GXFXL,120,1393.08,DAYS_91_120,True,True
DL-DQKMKULZE69VP26S,CA-CA-00000053,2024-01-01,U-6ZMK6YWGXQE7,30,387.19,DAYS_1_30,False,False
DL-BH05BI6XYH8CY3XL,CA-CA-00000053,2024-01-01,U-KBH3GK119FPJ,30,387.19,DAYS_1_30,False,False
DL-L9GOCYTHTLR5POKN,CA-CA-00000053,2024-01-01,U-MEZRRCFPLBXL,30,387.19,DAYS_1_30,False,False
DL-E9PF2P7EU4HIW2WC,CA-CA-00000053,2024-02-01,U-6ZMK6YWGXQE7,60,774.38,DAYS_31_60,False,False
DL-WW8P1I12EZFMCWRQ,CA-CA-00000053,2024-02-01,U-KBH3GK119FPJ,60,774.38,DAYS_31_60,False,False
DL-PUXDELNZC1KBWHQI,CA-CA-00000053,2024-02-01,U-MEZRRCFPLBXL,60,774.38,DAYS_31_60,False,False
DL-JNK1FGAPVO616SJT,CA-CA-00000053,2024-03-01,U-KBH3GK119FPJ,90,1161.57,DAYS_61_90,True,False
DL-4SBO2V4PBST9URT5,CA-CA-00000053,2024-04-01,U-KLBOJGI7PVOP,30,387.19,DAYS_1_30,False,False
DL-5ZK0MPAVN43MDG3T,CA-CA-00000053,2024-05-01,U-KLBOJGI7PVOP,60,774.38,DAYS_31_60,False,False
DL-0L4EQ0R0EAVSQIYL,CA-CA-00000053,2024-06-01,U-YBHOWMYVSB98,30,387.19,DAYS_1_30,False,False
DL-6IHKKFL29BO4JYZQ,CA-CA-00000053,2024-08-01,U-KLBOJGI7PVOP,30,387.19,DAYS_1_30,False,False
DL-YPBWCOL4KE6B5BDZ,CA-CA-00000053,2024-10-01,U-L83ODA70WIC5,30,387.19,DAYS_1_30,False,False
DL-997H2NK6029244S2,CA-CA-00000053,2024-11-01,U-L83ODA70WIC5,60,774.38,DAYS_31_60,False,False
DL-2S2KM0XPPWRU6WKH,CA-CA-00000053,2025-02-01,U-DCQYJ8C2NAD0,30,387.19,DAYS_1_30,False,False
DL-31AXAP2R1K2NW26O,CA-CA-00000053,2025-03-01,U-73BZDKCL7G9J,30,387.19,DAYS_1_30,False,False
DL-7RJSEL99K6JYJ3KI,CA-CA-00000053,2025-03-01,U-Z649HCF4J2BC,30,387.19,DAYS_1_30,False,False
DL-XRN6TXE9ZCBLC3N4,CA-CA-00000053,2025-03-01,U-DCQYJ8C2NAD0,60,774.38,DAYS_31_60,False,False
DL-7CPM4T47XWROOHJ3,CA-CA-00000053,2025-04-01,U-73BZDKCL7G9J,60,774.38,DAYS_31_60,False,False
DL-PI0E64D7EWHA84OJ,CA-CA-00000053,2025-04-01,U-Z649HCF4J2BC,60,774.38,DAYS_31_60,False,False
DL-QFBM7774WE4WPSHE,CA-CA-00000053,2025-04-01,U-DCQYJ8C2NAD0,90,1161.57,DAYS_61_90,True,False
DL-98GUDZPTAWW15NQB,CA-CA-00000053,2025-05-01,U-Z649HCF4J2BC,90,1161.57,DAYS_61_90,True,False
DL-M18TS150JFL9VTBM,CA-CA-00000053,2025-05-01,U-DCQYJ8C2NAD0,120,1548.76,DAYS_91_120,True,True
DL-RD68YPGXKZRZIP1E,CA-CA-00000053,2025-06-01,U-Z649HCF4J2BC,120,1548.76,DAYS_91_120,True,True
DL-MNFHGGQR6F463I2H,CA-CA-00000053,2025-06-01,U-DCQYJ8C2NAD0,150,1935.95,DAYS_OVER_120,True,True
DL-RROG3UMKK9SHP32O,CA-AZ-00000054,2024-04-01,U-U65M7AA62DBK,30,571.21,DAYS_1_30,False,False
DL-GGK468VB4N2GV76Y,CA-AZ-00000054,2024-04-01,U-G89VB92G1IPJ,30,571.21,DAYS_1_30,False,False
DL-APIVDEL82S5SKDPG,CA-AZ-00000054,2024-05-01,U-U65M7AA62DBK,60,1142.42,DAYS_31_60,False,False
DL-A9CODPIWBBLDS94V,CA-AZ-00000054,2024-05-01,U-G89VB92G1IPJ,60,1142.42,DAYS_31_60,False,False
DL-CM2MT0KX8VO6XMJA,CA-AZ-00000054,2024-05-01,U-X7ACCDZZC5A8,30,571.21,DAYS_1_30,False,False
DL-IJ3PFIXUPW9S6HIA,CA-AZ-00000054,2024-05-01,U-J7A0KLL5ZNLN,30,571.21,DAYS_1_30,False,False
DL-SQDUPXXV8NL7WBPZ,CA-AZ-00000054,2024-06-01,U-U65M7AA62DBK,90,1713.63,DAYS_61_90,True,False
DL-X472UECIBG2J50YW,CA-AZ-00000054,2024-06-01,U-N2525WS29PPP,30,571.21,DAYS_1_30,False,False
DL-KN1XY7I0JZSMGERR,CA-AZ-00000054,2024-06-01,U-J7A0KLL5ZNLN,60,1142.42,DAYS_31_60,False,False
DL-EPTTFWL4UYJCZWJG,CA-AZ-00000054,2024-07-01,U-U65M7AA62DBK,120,2284.84,DAYS_91_120,True,True
DL-QM3KHBCS1WQJLSOA,CA-AZ-00000054,2024-07-01,U-CAXHCYEP5ZPL,30,571.21,DAYS_1_30,False,False
DL-PGP0K6M1SHH6LVPI,CA-AZ-00000054,2024-07-01,U-N2525WS29PPP,60,1142.42,DAYS_31_60,False,False
DL-7GKFH0QJW05TSB19,CA-AZ-00000054,2024-07-01,U-J7A0KLL5ZNLN,90,1713.63,DAYS_61_90,True,False
DL-SHUMT1W2TBF9P4IU,CA-AZ-00000054,2024-08-01,U-CAXHCYEP5ZPL,60,1142.42,DAYS_31_60,False,False
DL-TANO4EPVKEIDOWSL,CA-AZ-00000054,2024-08-01,U-N2525WS29PPP,90,1713.63,DAYS_61_90,True,False
DL-6P9OXZ40E23E584F,CA-AZ-00000054,2024-08-01,U-MK9CU109S8B0,30,571.21,DAYS_1_30,False,False
DL-I58UCD13MASKQV3Z,CA-AZ-00000054,2024-09-01,U-DAAW2AFI63OV,30,571.21,DAYS_1_30,False,False
DL-V4WE47J3HO72A7L4,CA-AZ-00000054,2024-09-01,U-CAXHCYEP5ZPL,90,1713.63,DAYS_61_90,True,False
DL-72KX9PHE4QQHD77F,CA-AZ-00000054,2024-09-01,U-N2525WS29PPP,120,2284.84,DAYS_91_120,True,True
DL-NHROWTA25XNER787,CA-AZ-00000054,2024-09-01,U-MK9CU109S8B0,60,1142.42,DAYS_31_60,False,False
DL-T1CP5M16PSDEA16J,CA-AZ-00000054,2024-09-01,U-5SAXQC63RJLB,30,571.21,DAYS_1_30,False,False
DL-YWGF4D3IMJYKP1EA,CA-AZ-00000054,2024-10-01,U-CAXHCYEP5ZPL,120,2284.84,DAYS_91_120,True,True
DL-V4NICZTWSVJXHFZM,CA-AZ-00000054,2024-10-01,U-N2525WS29PPP,150,2856.05,DAYS_OVER_120,True,True
DL-GJDFFJZJ1DGDL11P,CA-AZ-00000054,2024-10-01,U-902A0NW60JSC,30,571.21,DAYS_1_30,False,False
DL-S663D54BJC8RZ5I1,CA-AZ-00000054,2024-10-01,U-AECP3GKQRYY8,30,571.21,DAYS_1_30,False,False
DL-M1HJS984VFN8FQO7,CA-AZ-00000054,2024-10-01,U-XVWBQ2C6X3WN,30,571.21,DAYS_1_30,False,False
DL-JEWLJRN3AVSHP4F0,CA-AZ-00000054,2024-11-01,U-N2525WS29PPP,180,3427.26,DAYS_OVER_120,True,True
DL-GNOJ4QUPQ6FVSNKG,CA-AZ-00000054,2024-11-01,U-902A0NW60JSC,60,1142.42,DAYS_31_60,False,False
DL-Y7DYYMC1O9I1YHD7,CA-AZ-00000054,2024-11-01,U-AECP3GKQRYY8,60,1142.42,DAYS_31_60,False,False
DL-TSDSE156ZPTH2OHX,CA-AZ-00000054,2024-12-01,U-DM228GN0GX4O,30,571.21,DAYS_1_30,False,False
DL-EXMTHQE4LG7OTB91,CA-AZ-00000054,2024-12-01,U-FPQEQQR7D6E5,30,571.21,DAYS_1_30,False,False
DL-LT0Z3NBM5MUPKL19,CA-AZ-00000054,2024-12-01,U-AECP3GKQRYY8,90,1713.63,DAYS_61_90,True,False
DL-1TM3YJHXQYBZR1N2,CA-AZ-00000054,2025-01-01,U-DM228GN0GX4O,60,1142.42,DAYS_31_60,False,False
DL-4Q4RHEGOEHYUVL1A,CA-AZ-00000054,2025-01-01,U-AECP3GKQRYY8,120,2284.84,DAYS_91_120,True,True
DL-4WSDODV0DXVC93XN,CA-AZ-00000054,2025-03-01,U-7JLGTVXJJDH2,30,571.21,DAYS_1_30,False,False
DL-UIH1MOLSURPFBRCE,CA-AZ-00000054,2025-03-01,U-QPKWQZZGUS8P,30,571.21,DAYS_1_30,False,False
DL-OSHDJOUHC8P5QJNP,CA-AZ-00000054,2025-04-01,U-X7ACCDZZC5A8,30,571.21,DAYS_1_30,False,False
DL-HSS929HRACGQUTCM,CA-AZ-00000054,2025-05-01,U-X7ACCDZZC5A8,60,1142.42,DAYS_31_60,False,False
DL-UF97XC5Q9Q0L13QJ,CA-AZ-00000054,2025-06-01,U-NXB8CLM2QLOH,30,571.21,DAYS_1_30,False,False
DL-1B2OY2ZSUWJDC300,CA-AZ-00000054,2025-06-01,U-X7ACCDZZC5A8,90,1713.63,DAYS_61_90,True,False
DL-6F1VA645RKOPEYRC,CA-NY-00000055,2024-01-01,U-I31JWZ55H7W8,30,596.58,DAYS_1_30,False,False
DL-8F41EZXVG8751U4X,CA-NY-00000055,2024-01-01,U-SUG8NMLGCYEW,30,596.58,DAYS_1_30,False,False
DL-Z3HZOU5UKRRSYGIS,CA-NY-00000055,2024-01-01,U-N2V0TIW5L5KV,30,596.58,DAYS_1_30,False,False
DL-CF8NKCD1WLJPCC7S,CA-NY-00000055,2024-02-01,U-0LSHGDKH8DHX,30,596.58,DAYS_1_30,False,False
DL-WKXR9KYTYJ12X07T,CA-NY-00000055,2024-02-01,U-I31JWZ55H7W8,60,1193.16,DAYS_31_60,False,False
DL-M6F2G0EDI0W3CJ7O,CA-NY-00000055,2024-02-01,U-SUG8NMLGCYEW,60,1193.16,DAYS_31_60,False,False
DL-25PI437HGA9UUAW1,CA-NY-00000055,2024-02-01,U-8OS23SBKP1L4,30,596.58,DAYS_1_30,False,False
DL-9P8DYZR185WYK7H5,CA-NY-00000055,2024-02-01,U-N2V0TIW5L5KV,60,1193.16,DAYS_31_60,False,False
DL-SLIFIVCBCFJZFXP5,CA-NY-00000055,2024-03-01,U-YCFVP1XNKVB2,30,596.58,DAYS_1_30,False,False
DL-J0B8MAC3EG50AJ60,CA-NY-00000055,2024-03-01,U-U8H1BQ2S2WMS,30,596.58,DAYS_1_30,False,False
DL-IBUY8NSK6MV8P9TV,CA-NY-00000055,2024-03-01,U-0LSHGDKH8DHX,60,1193.16,DAYS_31_60,False,False
DL-JKJ87JEDV3PIH674,CA-NY-00000055,2024-03-01,U-SUG8NMLGCYEW,90,1789.74,DAYS_61_90,True,False
DL-KBA1X178EIWMKX3H,CA-NY-00000055,2024-04-01,U-KD7GD0NWEVHV,30,596.58,DAYS_1_30,False,False
DL-ABDDQ5HV7U9GGWU9,CA-NY-00000055,2024-04-01,U-YCFVP1XNKVB2,60,1193.16,DAYS_31_60,False,False
DL-64WM1J35WPIF8QBG,CA-NY-00000055,2024-04-01,U-0LSHGDKH8DHX,90,1789.74,DAYS_61_90,True,False
DL-PK429MDGS07VTV1M,CA-NY-00000055,2024-04-01,U-CD0Y4Q9YG0QL,30,596.58,DAYS_1_30,False,False
DL-A17VUPFO7XH5XA9H,CA-NY-00000055,2024-05-01,U-YCFVP1XNKVB2,90,1789.74,DAYS_61_90,True,False
DL-SDX17UGP3TX3RVA9,CA-NY-00000055,2024-05-01,U-J8A2E3WM5QM2,30,596.58,DAYS_1_30,False,False
DL-N363Z20YDHOY4LL3,CA-NY-00000055,2024-05-01,U-CD0Y4Q9YG0QL,60,1193.16,DAYS_31_60,False,False
DL-5VCAAQDMD5Y5FAPH,CA-NY-00000055,2024-06-01,U-OI5YRCE3SEMZ,30,596.58,DAYS_1_30,False,False
