reserve_id,caid,snapshot_date,current_balance,fully_funded_target,percent_funded,annual_contribution,last_study_date,study_type
RF-GVK77YZ6DRZP,CA-NV-00000177,2024-04-01,482582.55,596377.43,80.92,29581.29,2020-11-17,STANDARD
RF-FQMKBAL0XJR9,CA-NV-00000177,2024-07-01,493680.61,596377.43,82.78,37808.01,2021-11-29,INFORMAL
RF-30W77GKZC6Y2,CA-NV-00000177,2024-10-01,482600.84,596377.43,80.92,36641.63,2021-04-20,STANDARD
RF-BO4TBM124QK8,CA-NV-00000177,2025-01-01,496188.88,596377.43,83.2,45767.62,2023-01-13,INFORMAL
RF-H5QCFFH6191J,CA-NV-00000177,2025-04-01,497305.99,596377.43,83.39,43227.89,2024-02-12,STANDARD
RF-2THTXW2ULEFA,CA-CO-00000178,2024-01-01,500770.69,3307106.93,15.14,119001.26,2022-03-20,STANDARD
RF-QYHVATT1Y5KZ,CA-CO-00000178,2024-04-01,377416.69,3307106.93,11.41,189498.35,,STANDARD
RF-5KLDX7CKQQU2,CA-CO-00000178,2024-07-01,407170.27,3307106.93,12.31,145327.96,,INFORMAL
RF-KHMSMT1XCGI2,CA-CO-00000178,2024-10-01,402618.19,3307106.93,12.17,223190.79,2024-03-09,INFORMAL
RF-ZUKHLUM6X9MY,CA-CO-00000178,2025-01-01,369564.23,3307106.93,11.17,263696.0,2023-12-17,INFORMAL
RF-L89SSS3RC44H,CA-CO-00000178,2025-04-01,274276.65,3307106.93,8.29,138807.98,,STANDARD
RF-8ZGP4U1GM5AM,CA-NY-00000179,2024-01-01,3073456.4,3663707.89,83.89,168945.37,,INFORMAL
RF-20X4YX4WGL1P,CA-NY-00000179,2024-04-01,3188989.53,3663707.89,87.04,142445.13,2022-06-14,STANDARD
RF-XK5O4KJCPP1C,CA-NY-00000179,2024-07-01,3173843.97,3663707.89,86.63,166763.74,2023-04-18,STANDARD
RF-7QFAKOSO3GMW,CA-NY-00000179,2024-10-01,3129508.25,3663707.89,85.42,242888.38,2022-08-15,INFORMAL
RF-H9U1OPYTY0JR,CA-NY-00000179,2025-01-01,3277240.21,3663707.89,89.45,250996.2,2023-06-16,STANDARD
RF-PTJOTMP5WBWD,CA-NY-00000179,2025-04-01,3128734.69,3663707.89,85.4,121455.43,2023-04-07,STANDARD
RF-PLC0K8FD0PE8,CA-CA-00000180,2024-01-01,759355.86,920088.7,82.53,51497.96,2020-07-23,INFORMAL
RF-1W6LY2TSMP3H,CA-CA-00000180,2024-04-01,739971.4,920088.7,80.42,66222.07,2022-11-17,STANDARD
RF-QDU83CVT2V9Z,CA-CA-00000180,2024-07-01,772125.08,920088.7,83.92,44170.65,2023-01-16,INFORMAL
RF-2GCUN7JK32EL,CA-CA-00000180,2024-10-01,753136.58,920088.7,81.85,70987.02,2021-09-07,STANDARD
RF-J10F8AM2B1IM,CA-CA-00000180,2025-01-01,764252.27,920088.7,83.06,40338.37,2022-04-15,INFORMAL
RF-9RA5H9R2C5XW,CA-CA-00000180,2025-04-01,767541.06,920088.7,83.42,47577.47,2021-04-13,STANDARD
RF-J6WAWGEGTL31,CA-GA-00000181,2024-01-01,2169464.99,3116845.54,69.6,187454.05,2023-02-01,STANDARD
RF-JLWY8S59QGBR,CA-GA-00000181,2024-04-01,2181122.63,3116845.54,69.98,205588.31,2023-05-29,STANDARD
RF-MV1PX52URUT0,CA-GA-00000181,2024-07-01,2074743.73,3116845.54,66.57,175580.31,,INFORMAL
RF-ZZ5A3YYF5VLQ,CA-GA-00000181,2024-10-01,2229941.08,3116845.54,71.54,226349.37,2021-12-25,INFORMAL
RF-G38IZ7DFAIBH,CA-GA-00000181,2025-01-01,2103701.09,3116845.54,67.49,241728.73,2024-04-24,STANDARD
RF-70ACRPY3L20S,CA-GA-00000181,2025-04-01,2242168.74,3116845.54,71.94,179721.1,2022-02-08,INFORMAL
RF-XABSBYHR6CYU,CA-MA-00000182,2024-01-01,743072.96,907470.14,81.88,69113.42,2020-10-06,INFORMAL
RF-Q85VQXEBWSAH,CA-MA-00000182,2024-04-01,755961.11,907470.14,83.3,48299.49,2021-04-18,STANDARD
RF-HACQ85VBXMW1,CA-MA-00000182,2024-07-01,750132.1,907470.14,82.66,72085.91,,INFORMAL
RF-SNPB870YQUUL,CA-MA-00000182,2024-10-01,765887.38,907470.14,84.4,55290.86,,STANDARD
RF-NNGFKILIL1D6,CA-MA-00000182,2025-01-01,768249.79,907470.14,84.66,50395.18,2021-07-09,INFORMAL
RF-56LSOGSXPQ13,CA-MA-00000182,2025-04-01,786685.43,907470.14,86.69,70730.21,2022-08-07,STANDARD
RF-MM6XE6OHPNE3,CA-VA-00000183,2024-01-01,4336162.99,4937713.2,87.82,266616.55,2020-05-08,INFORMAL
RF-9L9ICYGIDJ5V,CA-VA-00000183,2024-04-01,4210904.18,4937713.2,85.28,212205.04,2021-06-27,INFORMAL
RF-2K99M2PX4C60,CA-VA-00000183,2024-07-01,4256796.24,4937713.2,86.21,232667.72,2022-05-23,INFORMAL
RF-H5SAUG5K3ZK9,CA-VA-00000183,2024-10-01,4167358.23,4937713.2,84.4,352519.37,2021-04-10,INFORMAL
RF-VJFL01D6GZ24,CA-VA-00000183,2025-01-01,4252106.78,4937713.2,86.11,187696.87,,STANDARD
RF-ICOZKPA2PO6J,CA-VA-00000183,2025-04-01,4403007.37,4937713.2,89.17,244173.61,2024-08-17,INFORMAL
RF-YWIJZJJM2FWG,CA-TX-00000184,2024-01-01,4324692.49,4940502.93,87.54,192167.69,2023-03-26,INFORMAL
RF-TWKT39IP8YCY,CA-TX-00000184,2024-04-01,4392022.99,4940502.93,88.9,313957.82,2021-11-09,STANDARD
RF-IBW0WPZ9GCW7,CA-TX-00000184,2024-07-01,4453734.21,4940502.93,90.15,362883.96,2023-06-12,STANDARD
RF-81C0X4DND9W2,CA-TX-00000184,2024-10-01,4496215.14,4940502.93,91.01,252165.1,2024-03-09,INFORMAL
RF-P732ZI63JLIY,CA-TX-00000184,2025-01-01,4435217.37,4940502.93,89.77,214774.51,2022-07-21,STANDARD
RF-KEQX91RPT2TB,CA-TX-00000184,2025-04-01,4546403.23,4940502.93,92.02,265895.58,2022-12-17,INFORMAL
RF-7UQ6MNOBUAD6,CA-CA-00000185,2024-01-01,932674.96,2760026.28,33.79,160919.65,2022-10-27,STANDARD
RF-Y6ZT5DY25TIC,CA-CA-00000185,2024-04-01,947609.6,2760026.28,34.33,216686.01,2020-06-07,STANDARD
RF-5B1V1D90HPE8,CA-CA-00000185,2024-07-01,916979.02,2760026.28,33.22,117294.72,2021-10-20,INFORMAL
RF-748NTZGBEZXV,CA-CA-00000185,2024-10-01,890366.51,2760026.28,32.26,86541.78,2021-08-19,INFORMAL
RF-M050AKRWA7XV,CA-CA-00000185,2025-01-01,895615.09,2760026.28,32.45,166853.13,2022-06-28,STANDARD
RF-XL1YOSG5USH5,CA-CA-00000185,2025-04-01,888214.64,2760026.28,32.18,195454.82,2021-11-02,INFORMAL
RF-03HBHC7R4O45,CA-CA-00000186,2024-01-01,928878.03,1425278.78,65.17,52577.87,2021-07-07,STANDARD
RF-I0B5NKRMLXIQ,CA-CA-00000186,2024-04-01,974289.77,1425278.78,68.36,108258.72,,INFORMAL
RF-IY7BDRZOG3II,CA-CA-00000186,2024-07-01,957805.11,1425278.78,67.2,55250.4,2020-12-10,STANDARD
RF-X10B62BHQG0K,CA-CA-00000186,2024-10-01,945197.1,1425278.78,66.32,60768.86,2024-01-09,INFORMAL
RF-Y7IZ51366N81,CA-CA-00000186,2025-01-01,972115.66,1425278.78,68.21,92944.53,2022-03-21,INFORMAL
RF-W4ZL8Z6IHH50,CA-CA-00000186,2025-04-01,955779.67,1425278.78,67.06,109050.46,2022-11-28,INFORMAL
RF-YH1E211BDKY7,CA-CA-00000187,2024-01-01,2485942.76,4592375.38,54.13,362361.13,2023-04-08,INFORMAL
RF-AEFR5LB104KG,CA-CA-00000187,2024-04-01,2439311.02,4592375.38,53.12,302161.05,2022-01-02,INFORMAL
RF-P2W0QA0CTFT6,CA-CA-00000187,2024-07-01,2463766.73,4592375.38,53.65,147599.46,2021-07-21,INFORMAL
RF-DLV8Z7RMOCCX,CA-CA-00000187,2024-10-01,2310937.55,4592375.38,50.32,164695.08,2022-04-05,STANDARD
RF-FYTFXW0TAVB2,CA-CA-00000187,2025-01-01,2327753.13,4592375.38,50.69,170392.55,2023-06-10,STANDARD
RF-EWV2KVAPVMXV,CA-CA-00000187,2025-04-01,2309349.81,4592375.38,50.29,233741.22,,INFORMAL
RF-PDBLNKZM9DBQ,CA-CA-00000188,2024-01-01,2070589.05,4725852.05,43.81,246258.93,2020-07-28,INFORMAL
RF-P2PAX9R9K8UW,CA-CA-00000188,2024-04-01,2091769.27,4725852.05,44.26,331076.22,2022-04-25,STANDARD
RF-PWYJAS8YIYQT,CA-CA-00000188,2024-07-01,1964649.82,4725852.05,41.57,259143.62,2021-07-10,INFORMAL
RF-XBHGCGI3M07F,CA-CA-00000188,2024-10-01,1940745.99,4725852.05,41.07,359822.0,,STANDARD
RF-5ST5N824H018,CA-CA-00000188,2025-01-01,1763391.7,4725852.05,37.31,163714.83,2021-05-11,STANDARD
RF-TJ0HDAUUZPSC,CA-CA-00000188,2025-04-01,1838418.19,4725852.05,38.9,183531.96,2024-02-20,INFORMAL
RF-3MLPHYMBXPRW,CA-TX-00000189,2024-01-01,1316515.41,4521726.88,29.12,186064.98,2021-03-08,INFORMAL
RF-3HUYK9MZA39R,CA-TX-00000189,2024-04-01,1333655.27,4521726.88,29.49,148511.08,2021-07-27,STANDARD
RF-ICHDRXXZK04A,CA-TX-00000189,2024-07-01,1299474.63,4521726.88,28.74,175761.28,2022-03-28,STANDARD
RF-LZ5W5WOW11Y7,CA-TX-00000189,2024-10-01,1183681.62,4521726.88,26.18,287217.44,2020-11-02,STANDARD
RF-D3R0QCH64KS4,CA-TX-00000189,2025-01-01,1355091.93,4521726.88,29.97,339032.77,2021-05-12,INFORMAL
RF-KU8RYJXU6YWK,CA-TX-00000189,2025-04-01,1218039.29,4521726.88,26.94,302086.84,2022-10-15,INFORMAL
RF-9P3AIZWIP8PN,CA-FL-00000190,2024-01-01,1981843.38,2608303.45,75.98,198372.61,2021-08-20,STANDARD
RF-SLF94POBBCJR,CA-FL-00000190,2024-04-01,1875158.53,2608303.45,71.89,172804.26,2020-07-10,INFORMAL
RF-DR31NAGYT4Y6,CA-FL-00000190,2024-07-01,1822565.89,2608303.45,69.88,170959.21,2021-01-27,INFORMAL
RF-ERRIH2F1KFOZ,CA-FL-00000190,2024-10-01,1920805.68,2608303.45,73.64,183241.48,2021-09-23,INFORMAL
RF-Z6G92HYVNX1X,CA-FL-00000190,2025-01-01,1985503.23,2608303.45,76.12,105090.72,2022-06-19,INFORMAL
RF-MEMYPZM60IFJ,CA-FL-00000190,2025-04-01,2029481.36,2608303.45,77.81,203934.08,2022-02-27,INFORMAL
RF-NOQUBWZB30YL,CA-WA-00000191,2024-01-01,2253084.15,4024050.53,55.99,271209.72,2022-10-24,STANDARD
RF-BB3N6JFL3KX9,CA-WA-00000191,2024-04-01,2211112.72,4024050.53,54.95,240474.87,2020-09-13,STANDARD
RF-AXB411O2EKBI,CA-WA-00000191,2024-07-01,2248900.29,4024050.53,55.89,158088.52,2022-11-03,INFORMAL
RF-0P61NSJWTJBX,CA-WA-00000191,2024-10-01,2431006.18,4024050.53,60.41,161314.5,2022-02-12,STANDARD
RF-QSG6US546FJ4,CA-WA-00000191,2025-01-01,2196767.39,4024050.53,54.59,222434.5,2022-04-03,INFORMAL
RF-QA2R0OX6FWYG,CA-WA-00000191,2025-04-01,2318899.94,4024050.53,57.63,274382.72,2022-06-25,STANDARD
RF-2X59ZY8I590L,CA-CA-00000192,2024-01-01,473096.3,2114848.21,22.37,99706.11,2022-05-14,INFORMAL
RF-11AANLJVWFIH,CA-CA-00000192,2024-04-01,418497.16,2114848.21,19.79,68743.01,,INFORMAL
RF-Q0O940672OKV,CA-CA-00000192,2024-07-01,401897.74,2114848.21,19.0,164671.73,2023-05-23,INFORMAL
RF-N8FNNTYYR3OX,CA-CA-00000192,2024-10-01,356438.05,2114848.21,16.85,151051.64,2021-04-29,INFORMAL
RF-WN52531KPNNF,CA-CA-00000192,2025-01-01,354136.32,2114848.21,16.75,83531.59,2022-07-16,STANDARD
RF-941M1BJOEPRK,CA-CA-00000192,2025-04-01,311448.56,2114848.21,14.73,63852.55,2023-04-12,STANDARD
RF-F38ZM7LKJ5TH,CA-CA-00000193,2024-01-01,2062772.4,4445204.12,46.4,254167.97,2023-03-22,STANDARD
RF-0KEOH929US9D,CA-CA-00000193,2024-04-01,2099226.01,4445204.12,47.22,220510.97,2022-07-20,INFORMAL
RF-J5SWBDL49IJ4,CA-CA-00000193,2024-07-01,2058794.89,4445204.12,46.31,181885.29,,STANDARD
RF-W83JZA2UF5XM,CA-CA-00000193,2024-10-01,2122493.31,4445204.12,47.75,260875.23,2021-04-25,STANDARD
RF-UMAYEPNOEI16,CA-CA-00000193,2025-01-01,2030648.02,4445204.12,45.68,147218.7,2024-05-08,STANDARD
RF-LCPN3RTD2AIY,CA-CA-00000193,2025-04-01,1902516.87,4445204.12,42.8,221615.0,2023-10-09,STANDARD
RF-Z1NR51RMMD29,CA-IL-00000194,2024-01-01,3169631.67,3783078.25,83.78,273785.85,2022-11-19,INFORMAL
RF-26DJGNIZ7YFG,CA-IL-00000194,2024-04-01,3199062.08,3783078.25,84.56,218398.37,2020-12-28,INFORMAL
RF-AEWEUHRICQ2C,CA-IL-00000194,2024-07-01,3217491.64,3783078.25,85.05,227601.75,2022-08-26,STANDARD
RF-H2XRCE9XHUP6,CA-IL-00000194,2024-10-01,3344419.55,3783078.25,88.4,299767.02,2023-09-05,INFORMAL
RF-SOE6KNJEU17N,CA-IL-00000194,2025-01-01,3160366.42,3783078.25,83.54,147034.42,2021-09-26,STANDARD
RF-THAU985JTKAR,CA-IL-00000194,2025-04-01,3474745.3,3783078.25,91.85,239316.89,2022-08-21,INFORMAL
RF-NRTD5ZA0VAB5,CA-AZ-00000195,2024-01-01,1275903.7,2429943.78,52.51,88131.12,2020-05-08,STANDARD
RF-SI1N1N2C34OS,CA-AZ-00000195,2024-04-01,1258476.16,2429943.78,51.79,89079.4,,INFORMAL
RF-VPS3V233N3T6,CA-AZ-00000195,2024-07-01,1263595.38,2429943.78,52.0,148346.63,2022-05-29,STANDARD
RF-V8VX4NDOD8D7,CA-AZ-00000195,2024-10-01,1264891.81,2429943.78,52.05,145231.29,2023-04-21,INFORMAL
RF-MSTZ23LIYM0K,CA-AZ-00000195,2025-01-01,1262125.07,2429943.78,51.94,92397.39,2022-11-14,STANDARD
RF-IJHYQ7SSWEFI,CA-AZ-00000195,2025-04-01,1251568.99,2429943.78,51.51,73077.67,2022-06-13,INFORMAL
RF-Y71I5MPECWWS,CA-NC-00000196,2024-01-01,2077977.78,2935869.31,70.78,228208.84,2021-10-12,STANDARD
RF-ZOE0ATKWTWYY,CA-NC-00000196,2024-04-01,2091749.88,2935869.31,71.25,156691.57,2020-08-21,INFORMAL
RF-90POMNUZAI4B,CA-NC-00000196,2024-07-01,2101571.75,2935869.31,71.58,163635.06,2021-10-26,STANDARD
RF-ZC910YWB5JMH,CA-NC-00000196,2024-10-01,2171827.62,2935869.31,73.98,223601.23,2021-05-29,STANDARD
RF-377L316A85FL,CA-NC-00000196,2025-01-01,2159781.16,2935869.31,73.57,219372.8,2023-07-08,STANDARD
RF-PQAO6Q4BQPMI,CA-NC-00000196,2025-04-01,2015896.61,2935869.31,68.66,123228.38,2024-04-02,STANDARD
RF-MBK8M86M33XV,CA-TX-00000197,2024-01-01,1668821.8,3501300.43,47.66,249500.53,2020-12-17,INFORMAL
RF-OE5TV7KT2UHG,CA-TX-00000197,2024-04-01,1647107.87,3501300.43,47.04,139181.4,,STANDARD
RF-ED1XM26ASNUO,CA-TX-00000197,2024-07-01,1617181.75,3501300.43,46.19,225431.81,,INFORMAL
RF-RRAMFMUVF9TK,CA-TX-00000197,2024-10-01,1686120.49,3501300.43,48.16,215405.43,,INFORMAL
RF-SUN32RZT3QPK,CA-TX-00000197,2025-01-01,1666342.37,3501300.43,47.59,271500.2,2021-08-11,INFORMAL
RF-0XPTKKJ7D91B,CA-TX-00000197,2025-04-01,1565483.69,3501300.43,44.71,170560.37,2024-09-11,INFORMAL
RF-K7VCPV9QZF80,CA-NY-00000198,2024-01-01,311096.28,1654861.35,18.8,105203.11,2021-07-30,STANDARD
RF-UE6SNSNYI6PD,CA-NY-00000198,2024-04-01,282766.01,1654861.35,17.09,112359.16,2023-08-07,STANDARD
RF-W8RAWRAC13JW,CA-NY-00000198,2024-07-01,283251.74,1654861.35,17.12,109575.5,2020-11-10,INFORMAL
RF-IQOXC8MD84GR,CA-NY-00000198,2024-10-01,302012.34,1654861.35,18.25,66597.71,2022-09-13,STANDARD
RF-VEH1Y9XOQ9FM,CA-NY-00000198,2025-01-01,286061.08,1654861.35,17.29,73134.38,2021-02-07,STANDARD
RF-P48N1MFYXL95,CA-NY-00000198,2025-04-01,256934.54,1654861.35,15.53,99105.62,2024-01-10,INFORMAL
RF-YP9EZ913CILX,CA-FL-00000199,2024-01-01,2881520.66,3625675.43,79.48,143784.77,2021-09-03,SIRS
RF-AJE45T8DCPEX,CA-FL-00000199,2024-04-01,2833063.88,3625675.43,78.14,137229.95,2023-04-14,SIRS
RF-7LXMA0RP0HMD,CA-FL-00000199,2024-07-01,2905943.81,3625675.43,80.15,144396.17,,SIRS
RF-1W40CCYYW8ST,CA-FL-00000199,2024-10-01,2940486.72,3625675.43,81.1,155461.85,,SIRS
RF-MAULW56H4Q32,CA-FL-00000199,2025-01-01,2952481.28,3625675.43,81.43,199217.07,2022-10-05,SIRS
RF-7PYS6A2284GK,CA-FL-00000199,2025-04-01,2990620.96,3625675.43,82.48,164691.68,2023-09-08,SIRS
RF-JDBJA3MHM12E,CA-CA-00000200,2024-01-01,1222716.54,1547217.21,79.03,120288.84,2022-07-11,STANDARD
RF-DYP7KVCO917F,CA-CA-00000200,2024-04-01,1245585.23,1547217.21,80.5,65717.07,2020-04-27,INFORMAL
RF-51HYWVRT2KG9,CA-CA-00000200,2024-07-01,1226322.26,1547217.21,79.26,109256.54,2021-11-03,INFORMAL
RF-FH9EX1AH4FI4,CA-CA-00000200,2024-10-01,1212659.87,1547217.21,78.38,103952.24,2021-10-01,INFORMAL
RF-1OVTJ6K30MEJ,CA-CA-00000200,2025-01-01,1235531.01,1547217.21,79.86,82956.52,2023-02-28,INFORMAL
RF-QPUBCDH77N8T,CA-CA-00000200,2025-04-01,1228216.49,1547217.21,79.38,63551.95,2022-04-03,INFORMAL
RF-020EH65Z7N34,CA-GA-00000201,2024-01-01,1021890.17,3277276.09,31.18,197857.62,,INFORMAL
RF-8YQ0981PZXHD,CA-GA-00000201,2024-04-01,980208.07,3277276.09,29.91,123217.25,2021-06-14,INFORMAL
RF-XT0A0SS84MWW,CA-GA-00000201,2024-07-01,994191.8,3277276.09,30.34,162461.99,2021-01-14,INFORMAL
RF-SZROF4DEMM4K,CA-GA-00000201,2024-10-01,906410.63,3277276.09,27.66,111609.46,2021-01-07,INFORMAL
RF-AP30QMOHLGXI,CA-GA-00000201,2025-01-01,1000152.6,3277276.09,30.52,237607.48,2024-04-29,STANDARD
RF-ARNH8S9KS4BN,CA-GA-00000201,2025-04-01,979894.7,3277276.09,29.9,145438.42,2024-09-13,STANDARD
RF-ND8ZHX412MQP,CA-CA-00000202,2024-01-01,1643576.83,2686293.91,61.18,179594.53,2022-04-15,STANDARD
RF-DYXWDUZIB4CW,CA-CA-00000202,2024-04-01,1665536.92,2686293.91,62.0,187857.82,2021-11-09,INFORMAL
RF-KKDY6R5CBXXG,CA-CA-00000202,2024-07-01,1573727.59,2686293.91,58.58,166858.24,2020-10-29,INFORMAL
RF-3YVC02TCEJCZ,CA-CA-00000202,2024-10-01,1618514.89,2686293.91,60.25,184121.84,2021-03-25,STANDARD
RF-JM9T7SDCJD4A,CA-CA-00000202,2025-01-01,1629001.48,2686293.91,60.64,173397.93,2024-05-22,STANDARD
RF-ORNHHKHHDOK5,CA-CA-00000202,2025-04-01,1632865.95,2686293.91,60.79,172920.81,2023-01-02,INFORMAL
RF-6BOFAA8IWXG7,CA-OH-00000203,2024-01-01,1137708.7,4873445.27,23.35,159087.52,2021-05-23,STANDARD
RF-0ETX98Z8GL46,CA-OH-00000203,2024-04-01,1078933.34,4873445.27,22.14,289550.44,2022-07-07,STANDARD
RF-PQUVDRU8EY8E,CA-OH-00000203,2024-07-01,898176.22,4873445.27,18.43,174472.54,,INFORMAL
RF-H8HXDUUVV8KO,CA-OH-00000203,2024-10-01,1037504.15,4873445.27,21.29,191729.36,2022-01-08,INFORMAL
RF-CXPXWID98C21,CA-OH-00000203,2025-01-01,846854.25,4873445.27,17.38,339705.61,2022-02-03,STANDARD
RF-64FFRDHPTBH9,CA-OH-00000203,2025-04-01,888219.4,4873445.27,18.23,389304.61,2023-07-20,STANDARD
RF-AMY1PLLAJEWR,CA-FL-00000204,2024-01-01,342824.63,454858.5,75.37,29254.78,2022-11-05,INFORMAL
RF-NQMZSVWZ2OBT,CA-FL-00000204,2024-04-01,326430.53,454858.5,71.77,34831.13,2020-12-19,INFORMAL
RF-Q4RHWONLCXQO,CA-FL-00000204,2024-07-01,316578.13,454858.5,69.6,16339.48,2022-12-28,INFORMAL
RF-03QBAS8EB4KL,CA-FL-00000204,2024-10-01,340253.71,454858.5,74.8,23728.51,2023-02-24,STANDARD
RF-1I4PGDEICLJB,CA-FL-00000204,2025-01-01,353103.42,454858.5,77.63,36169.84,2021-09-16,INFORMAL
RF-ZQOYY14PH8K2,CA-FL-00000204,2025-04-01,351091.37,454858.5,77.19,25932.95,,STANDARD
RF-5BAHLSL5QAU3,CA-VA-00000205,2024-01-01,3131417.41,4362614.45,71.78,168578.84,2022-10-11,STANDARD
RF-S8UMM1LKVUA9,CA-VA-00000205,2024-04-01,3233857.63,4362614.45,74.13,252050.71,2022-05-13,INFORMAL
RF-F7BWHJNXRFSU,CA-VA-00000205,2024-07-01,3134782.51,4362614.45,71.86,332539.23,2023-06-22,STANDARD
RF-GC6P6UNEOK1G,CA-VA-00000205,2024-10-01,3247113.55,4362614.45,74.43,139741.04,2021-10-03,STANDARD
RF-JE74QLLC5FIG,CA-VA-00000205,2025-01-01,3266469.1,4362614.45,74.87,164882.16,2023-03-22,STANDARD
RF-NAQGMB50JH11,CA-VA-00000205,2025-04-01,3320221.29,4362614.45,76.11,132656.55,2021-11-26,STANDARD
RF-YSEBY17DAHRI,CA-TX-00000206,2024-01-01,4565825.57,4539107.3,100.59,284284.46,2023-06-15,STANDARD
RF-VDVV1BJOBRZH,CA-TX-00000206,2024-04-01,4522610.12,4539107.3,99.64,137886.25,2020-09-07,INFORMAL
RF-LYZUC8D3HVHR,CA-TX-00000206,2024-07-01,4573678.89,4539107.3,100.76,186979.3,,STANDARD
RF-UDA6X7V5OH9S,CA-TX-00000206,2024-10-01,4473126.21,4539107.3,98.55,234093.76,2024-01-19,STANDARD
RF-C0NK0T7CSHTA,CA-TX-00000206,2025-01-01,4564432.36,4539107.3,100.56,307000.73,2023-03-01,INFORMAL
RF-6XKT053OVS9V,CA-TX-00000206,2025-04-01,4602022.79,4539107.3,101.39,323790.64,,STANDARD
RF-ZZFZLCN12E1E,CA-FL-00000207,2024-01-01,2347656.84,3671686.34,63.94,142014.06,2021-02-23,STANDARD
RF-SUO2OW2D1P6J,CA-FL-00000207,2024-04-01,2308657.58,3671686.34,62.88,240952.36,2020-04-08,INFORMAL
RF-0BQFIDLAPAJT,CA-FL-00000207,2024-07-01,2430380.44,3671686.34,66.19,233316.13,,INFORMAL
RF-26YB45689REW,CA-FL-00000207,2024-10-01,2383337.49,3671686.34,64.91,126105.55,2023-08-30,INFORMAL
RF-DOF2XU3H1U38,CA-FL-00000207,2025-01-01,2397500.62,3671686.34,65.3,158086.49,,STANDARD
RF-DPHHJDGC8WYD,CA-FL-00000207,2025-04-01,2394640.68,3671686.34,65.22,249532.28,,INFORMAL
RF-M7UVBA743E0F,CA-CA-00000208,2024-01-01,675735.58,3469015.8,19.48,187730.78,2023-06-19,INFORMAL
RF-X8EIQ02DJQ5S,CA-CA-00000208,2024-04-01,549520.9,3469015.8,15.84,145491.63,2022-02-09,STANDARD
RF-SP7IREAF1QL3,CA-CA-00000208,2024-07-01,522237.81,3469015.8,15.05,176928.21,2021-05-03,INFORMAL
RF-2OCKFHOJRQ3P,CA-CA-00000208,2024-10-01,502519.42,3469015.8,14.49,121093.84,2024-03-26,INFORMAL
RF-P20J1BGNC5W7,CA-CA-00000208,2025-01-01,410131.99,3469015.8,11.82,114423.87,2021-08-18,STANDARD
RF-5LIYE1DCCJ6F,CA-CA-00000208,2025-04-01,399375.25,3469015.8,11.51,236865.69,2023-04-13,INFORMAL
RF-QFEEC10CE72T,CA-CA-00000209,2024-01-01,783533.67,2232484.7,35.1,153782.78,2021-09-21,INFORMAL
RF-3Q33AGDDALO1,CA-CA-00000209,2024-04-01,756347.77,2232484.7,33.88,132764.84,2021-10-23,STANDARD
RF-Z3LCTA019FYR,CA-CA-00000209,2024-07-01,747340.65,2232484.7,33.48,159854.19,2022-09-10,STANDARD
RF-4UTNII5I6W31,CA-CA-00000209,2024-10-01,762654.65,2232484.7,34.16,93234.22,2023-08-07,INFORMAL
RF-PC0FJ07UTDKY,CA-CA-00000209,2025-01-01,722862.74,2232484.7,32.38,85047.89,2021-10-29,STANDARD
RF-BAXY3VO98YVG,CA-CA-00000209,2025-04-01,733841.09,2232484.7,32.87,82934.8,2021-04-20,STANDARD
RF-9WQC810FBM1X,CA-NC-00000210,2024-01-01,2054062.33,2970041.46,69.16,108740.08,,INFORMAL
RF-2901SSLZIV5L,CA-NC-00000210,2024-04-01,2028158.18,2970041.46,68.29,230884.96,2023-05-12,STANDARD
RF-VYRBV7D00XBG,CA-NC-00000210,2024-07-01,1957349.79,2970041.46,65.9,188791.29,2022-07-16,STANDARD
RF-NC1K509ROXNG,CA-NC-00000210,2024-10-01,2071898.55,2970041.46,69.76,198792.12,2023-10-02,INFORMAL
RF-3I6D21PR4C9F,CA-NC-00000210,2025-01-01,2153145.25,2970041.46,72.5,232482.69,2024-01-09,INFORMAL
RF-CF6GJS7Z6ZG9,CA-NC-00000210,2025-04-01,2142904.58,2970041.46,72.15,173167.4,2021-10-23,STANDARD
RF-72KGJMLRIET9,CA-CA-00000211,2024-01-01,1727391.15,2070245.16,83.44,105524.47,,STANDARD
RF-1GHDBGMV89GZ,CA-CA-00000211,2024-04-01,1700038.87,2070245.16,82.12,109068.81,2022-09-27,STANDARD
RF-R5KB4FPR8T12,CA-CA-00000211,2024-07-01,1711694.09,2070245.16,82.68,107638.86,,STANDARD
RF-KQK18WTML5NA,CA-CA-00000211,2024-10-01,1694667.33,2070245.16,81.86,118033.15,2022-03-30,STANDARD
RF-RIS14UH99SZI,CA-CA-00000211,2025-01-01,1712313.45,2070245.16,82.71,116600.35,2022-09-15,INFORMAL
RF-1BU6BOVENFVE,CA-CA-00000211,2025-04-01,1749531.61,2070245.16,84.51,114671.93,2021-06-03,INFORMAL
RF-RQTSF1CYZQVN,CA-CA-00000212,2024-01-01,4059877.8,4819564.33,84.24,264195.67,2020-06-08,INFORMAL
RF-MBC0PJH27JGY,CA-CA-00000212,2024-04-01,4056691.37,4819564.33,84.17,343153.16,2023-04-21,STANDARD
RF-M0FMPW6UQ5Q0,CA-CA-00000212,2024-07-01,4108553.53,4819564.33,85.25,284852.09,2023-05-18,STANDARD
