unit_id,caid,unit_number,unit_type,square_footage,bedrooms,occupancy_status,parcel_id
U-9LJ3LSJKOQZE,CA-NV-00000056,29B,CONDO_UNIT,1693.0,2,OWNER_OCCUPIED,91-3859-633
U-6QH7131PL1TK,CA-NV-00000056,32E,CONDO_UNIT,1836.0,5,RENTED,45-1960-293
U-6BBX4IO16UM6,CA-NV-00000056,36C,CONDO_UNIT,1530.0,2,OWNER_OCCUPIED,52-5009-323
U-MP391S8131YK,CA-NV-00000056,10A,CONDO_UNIT,1555.0,4,OWNER_OCCUPIED,
U-H3QO2CNQ8DLD,CA-NV-00000056,6F,CONDO_UNIT,2814.0,2,OWNER_OCCUPIED,18-6794-349
U-VFCMQ0OB1N6Q,CA-NV-00000056,24A,CONDO_UNIT,2448.0,4,OWNER_OCCUPIED,27-2978-992
U-2CXV3CX4KAFR,CA-NV-00000056,9A,CONDO_UNIT,2025.0,2,OWNER_OCCUPIED,62-4091-666
U-AWG5753PIXDI,CA-NV-00000056,4H,CONDO_UNIT,3094.0,3,RENTED,20-5527-211
U-J9GZKVBN9JNE,CA-NV-00000056,13D,CONDO_UNIT,2723.0,4,OWNER_OCCUPIED,27-9850-843
U-VLLBTXJUVRM2,CA-NV-00000056,38H,CONDO_UNIT,1313.0,3,OWNER_OCCUPIED,82-9899-282
U-G2MYAXKEAKVO,CA-NV-00000056,8H,CONDO_UNIT,1967.0,4,OWNER_OCCUPIED,93-1513-838
U-MZTNE0V4HU27,CA-NV-00000056,1A,CONDO_UNIT,1173.0,3,RENTED,86-6483-981
U-X5NYQ3YHGMLT,CA-NV-00000056,32A,CONDO_UNIT,1039.0,3,OWNER_OCCUPIED,25-9036-343
U-YNHFKUGMMULT,CA-NV-00000056,36H,CONDO_UNIT,,4,OWNER_OCCUPIED,87-4534-456
U-6YYDCM3T19LF,CA-NV-00000056,31D,CONDO_UNIT,1799.0,2,RENTED,65-2350-885
U-FXW7PT0RKXQL,CA-NV-00000056,21D,CONDO_UNIT,2451.0,3,OWNER_OCCUPIED,55-1591-946
U-NWD7E0L4OL5K,CA-NV-00000056,27E,CONDO_UNIT,1619.0,2,RENTED,50-7250-874
U-WTLBN4DBZXAI,CA-FL-00000057,27D,CONDO_UNIT,2162.0,3,OWNER_OCCUPIED,28-2457-537
U-3OH640IW8CYS,CA-FL-00000057,21E,CONDO_UNIT,1464.0,1,OWNER_OCCUPIED,53-8384-855
U-R7E563025SDI,CA-FL-00000057,12F,CONDO_UNIT,1642.0,3,OWNER_OCCUPIED,55-8591-804
U-SN5QC35AZNP7,CA-FL-00000057,37F,CONDO_UNIT,,4,RENTED,16-7895-625
U-WN40E1JJDZCY,CA-FL-00000057,1E,CONDO_UNIT,2435.0,3,OWNER_OCCUPIED,84-7353-151
U-A5TYASDWTTVZ,CA-FL-00000057,38C,CONDO_UNIT,2969.0,1,OWNER_OCCUPIED,81-2733-725
U-T5EOA48QNPAS,CA-FL-00000057,34G,CONDO_UNIT,1958.0,3,OWNER_OCCUPIED,86-2417-441
U-ESIS69OP2C8H,CA-FL-00000057,14B,CONDO_UNIT,2537.0,4,OWNER_OCCUPIED,51-3254-830
U-80YPG2MIRXC5,CA-FL-00000057,9F,CONDO_UNIT,2386.0,3,OWNER_OCCUPIED,86-2797-566
U-GDLTGGD08KIM,CA-FL-00000057,13D,CONDO_UNIT,700.0,3,OWNER_OCCUPIED,91-9274-551
U-LK0PLZTE44RW,CA-FL-00000057,36C,CONDO_UNIT,1170.0,4,RENTED,72-8718-386
U-36MHCCLXNTXL,CA-FL-00000057,27G,CONDO_UNIT,1547.0,3,RENTED,72-2281-333
U-LF0XSZ6XJ3AN,CA-FL-00000057,30C,CONDO_UNIT,3192.0,4,OWNER_OCCUPIED,63-3572-830
U-153W56I9PYQL,CA-FL-00000057,7A,CONDO_UNIT,2938.0,2,OWNER_OCCUPIED,24-9515-290
U-9BAY6B0M1G0E,CA-FL-00000057,32D,CONDO_UNIT,1203.0,4,RENTED,95-1176-547
U-OKPM4SJSSZXQ,CA-FL-00000057,36E,CONDO_UNIT,2700.0,3,RENTED,55-8622-817
U-UDKVQ84PXW7V,CA-FL-00000057,12D,CONDO_UNIT,2989.0,4,OWNER_OCCUPIED,93-4345-236
U-1Y8O4TXVSFAG,CA-FL-00000057,25F,CONDO_UNIT,,2,OWNER_OCCUPIED,27-5284-196
U-D1BPO49IM4KN,CA-FL-00000057,28A,CONDO_UNIT,2983.0,2,RENTED,79-5431-905
U-9WU1VB1H8TOF,CA-FL-00000057,37H,CONDO_UNIT,2193.0,2,VACANT,35-6493-407
U-WOCKI4MHXSG5,CA-FL-00000057,36F,CONDO_UNIT,921.0,2,VACANT,76-6435-690
U-7L9BGDYBOJ52,CA-FL-00000057,16D,CONDO_UNIT,,2,OWNER_OCCUPIED,47-8206-226
U-2UR3FCR5V730,CA-FL-00000057,19C,CONDO_UNIT,3147.0,2,OWNER_OCCUPIED,27-9122-373
U-TEZ66190RUII,CA-FL-00000057,18A,CONDO_UNIT,1774.0,3,RENTED,63-6226-194
U-ORJR9LY6PSF1,CA-CA-00000058,100,TOWNHOME,2459.0,3,RENTED,22-8587-225
U-CV84XVDN0A59,CA-CA-00000058,101,SINGLE_FAMILY,655.0,2,OWNER_OCCUPIED,64-3634-854
U-LGS48A8HTS1P,CA-CA-00000058,102,TOWNHOME,1824.0,2,VACANT,49-2436-774
U-T03VSZVGGHUG,CA-CA-00000058,103,TOWNHOME,2299.0,3,OWNER_OCCUPIED,70-7013-481
U-T2KRYNLAF0PH,CA-CA-00000058,104,TOWNHOME,1107.0,2,OWNER_OCCUPIED,68-7072-119
U-CFO1YN1U4L8X,CA-CA-00000058,105,TOWNHOME,1051.0,2,OWNER_OCCUPIED,64-7912-281
U-3JPA9FYSRCBJ,CA-CA-00000058,106,SINGLE_FAMILY,2813.0,3,OWNER_OCCUPIED,68-4920-712
U-WVX12I21IHHQ,CA-CA-00000058,107,TOWNHOME,2748.0,2,RENTED,84-9672-253
U-S8H5PT6NGFLR,CA-CA-00000058,108,TOWNHOME,3120.0,4,OWNER_OCCUPIED,79-9036-338
U-EUSNS7VBHHKV,CA-CA-00000058,109,TOWNHOME,3176.0,3,OWNER_OCCUPIED,29-3527-518
U-GDCOQ93TOPZZ,CA-CA-00000058,110,TOWNHOME,2832.0,5,VACANT,93-8173-371
U-S26IBHRBP9FE,CA-CA-00000058,111,TOWNHOME,1639.0,2,VACANT,73-4077-498
U-DT2DTOOHUAIN,CA-CA-00000058,112,TOWNHOME,1733.0,3,RENTED,54-8795-883
U-3XSBQTYKIXZS,CA-CA-00000058,113,SINGLE_FAMILY,683.0,1,OWNER_OCCUPIED,75-8024-544
U-29X5LAL5WL10,CA-CA-00000058,114,SINGLE_FAMILY,3137.0,3,OWNER_OCCUPIED,51-4847-490
U-WOZRZUWQFFP5,CA-CA-00000058,115,TOWNHOME,996.0,3,OWNER_OCCUPIED,14-1171-251
U-AQNC4429W1YY,CA-CA-00000058,116,TOWNHOME,2851.0,3,RENTED,55-4937-991
U-XYEP6C15R5BO,CA-CA-00000058,117,TOWNHOME,3180.0,3,VACANT,54-4588-987
U-55JMPGGD0TWK,CA-CA-00000058,118,SINGLE_FAMILY,3197.0,4,OWNER_OCCUPIED,20-8327-511
U-HBTLVVBA0YPN,CA-CA-00000058,119,SINGLE_FAMILY,,4,RENTED,24-2043-927
U-SRB3XC39YUV3,CA-CA-00000058,120,SINGLE_FAMILY,1778.0,2,OWNER_OCCUPIED,76-7496-238
U-AXTCFSBNB70U,CA-CA-00000058,121,SINGLE_FAMILY,2322.0,1,RENTED,77-7898-433
U-WTTJ8VI73MLC,CA-CA-00000058,122,TOWNHOME,2696.0,3,VACANT,57-5153-622
U-LQMNI47BN9V9,CA-CA-00000058,123,TOWNHOME,2252.0,4,OWNER_OCCUPIED,27-4623-442
U-PW4PB9M9W44X,CA-CA-00000058,124,SINGLE_FAMILY,2403.0,2,OWNER_OCCUPIED,70-5073-697
U-7LJQ54BG5C21,CA-CA-00000058,125,SINGLE_FAMILY,2237.0,4,OWNER_OCCUPIED,27-8464-532
U-R61LJXGD3UEX,CA-CA-00000058,126,TOWNHOME,1197.0,2,OWNER_OCCUPIED,80-2786-901
U-82A6TDJ9IT1A,CA-CA-00000058,127,SINGLE_FAMILY,1538.0,4,RENTED,66-5329-748
U-2PO6TOT087BB,CA-CA-00000058,128,SINGLE_FAMILY,2928.0,3,OWNER_OCCUPIED,37-9920-218
U-QN664JY908QD,CA-CA-00000058,129,TOWNHOME,2619.0,3,VACANT,45-2746-918
U-595EY4948JO5,CA-CA-00000058,130,TOWNHOME,2047.0,2,OWNER_OCCUPIED,
U-7OFOPTK2YI5Y,CA-CA-00000058,131,TOWNHOME,2682.0,2,OWNER_OCCUPIED,55-1746-272
U-J72I2DPGPJ4W,CA-CA-00000058,132,SINGLE_FAMILY,2255.0,1,OWNER_OCCUPIED,76-4828-513
U-ZTCNHDMWC9ME,CA-CA-00000058,133,SINGLE_FAMILY,2469.0,4,OWNER_OCCUPIED,70-4074-404
U-Q32Q0IW3D1CZ,CA-CA-00000058,134,TOWNHOME,2933.0,2,OWNER_OCCUPIED,53-9563-933
U-XEW1ZYKSLJ5H,CA-CA-00000058,135,TOWNHOME,3003.0,3,OWNER_OCCUPIED,62-6595-549
U-RU4NSIKFESVJ,CA-OH-00000059,21B,CONDO_UNIT,1166.0,2,OWNER_OCCUPIED,65-4881-418
U-TA84DQ6XNVEL,CA-OH-00000059,14D,CONDO_UNIT,2081.0,4,OWNER_OCCUPIED,58-2566-382
U-PYN89MRGP8J0,CA-OH-00000059,6D,CONDO_UNIT,2662.0,3,OWNER_OCCUPIED,
U-ENXXKMLMK4XL,CA-OH-00000059,13H,CONDO_UNIT,2221.0,3,VACANT,86-7456-536
U-04STIS5NTT4Z,CA-OH-00000059,13A,CONDO_UNIT,3124.0,1,RENTED,59-5513-356
U-MIXNAM0YWS4R,CA-OH-00000059,14A,CONDO_UNIT,,3,RENTED,27-8487-287
U-F2HP4C3FX6LB,CA-OH-00000059,30D,CONDO_UNIT,1990.0,4,OWNER_OCCUPIED,94-6997-366
U-VB2158U514DY,CA-OH-00000059,23G,CONDO_UNIT,2373.0,1,OWNER_OCCUPIED,13-8510-260
U-Q5ZDXI7NDCWD,CA-OH-00000059,13G,CONDO_UNIT,1921.0,3,VACANT,30-6909-395
U-5GBOTXXGSH4V,CA-OH-00000059,40D,CONDO_UNIT,3094.0,2,OWNER_OCCUPIED,81-3739-259
U-LXKRGJQMNDS1,CA-OH-00000059,33F,CONDO_UNIT,1476.0,3,OWNER_OCCUPIED,54-8439-159
U-H0CECI1ZSMH1,CA-OH-00000059,17C,CONDO_UNIT,,2,OWNER_OCCUPIED,52-5727-792
U-1L2KSZIPSHYN,CA-OH-00000059,24E,CONDO_UNIT,1437.0,4,RENTED,53-3832-165
U-MRYKN8A280X3,CA-OH-00000059,10E,CONDO_UNIT,2116.0,3,OWNER_OCCUPIED,12-9938-147
U-XC23F6ZHMNG4,CA-OH-00000059,27D,CONDO_UNIT,1277.0,3,RENTED,26-3691-519
U-3WO9EKL6DXJE,CA-OH-00000059,40G,CONDO_UNIT,2454.0,3,OWNER_OCCUPIED,
U-3CEMVHPKHGYG,CA-OH-00000059,23E,CONDO_UNIT,816.0,2,RENTED,82-4084-188
U-B5MCQGZDKMQ9,CA-OH-00000059,36H,CONDO_UNIT,1312.0,3,OWNER_OCCUPIED,37-6402-539
U-K9UAWWPVC0AZ,CA-OH-00000059,28H,CONDO_UNIT,2255.0,3,OWNER_OCCUPIED,77-2773-683
U-9E6UU3YJEIXV,CA-OH-00000059,1A,CONDO_UNIT,1022.0,2,OWNER_OCCUPIED,51-9514-878
U-OH7QLH5BS3VO,CA-OH-00000059,28G,CONDO_UNIT,2833.0,2,OWNER_OCCUPIED,37-2140-191
U-N6CYO51KW4HW,CA-OH-00000059,26F,CONDO_UNIT,1838.0,3,OWNER_OCCUPIED,66-9114-167
U-X7Y91QUB7TUL,CA-OH-00000059,25H,CONDO_UNIT,2008.0,4,OWNER_OCCUPIED,30-4085-202
U-JJM0GZ8TBF8A,CA-OH-00000059,40B,CONDO_UNIT,1766.0,1,OWNER_OCCUPIED,89-2891-424
U-E80KMCMXZYRJ,CA-OH-00000059,11G,CONDO_UNIT,2348.0,2,RENTED,62-5967-563
U-EYYZ0GMV0AKJ,CA-OH-00000059,35B,CONDO_UNIT,1782.0,2,RENTED,99-7556-640
U-X1G28P4ADXDF,CA-OH-00000059,25G,CONDO_UNIT,1713.0,4,RENTED,87-8998-101
U-FV4VAPI5D3LC,CA-OH-00000059,31F,CONDO_UNIT,1615.0,2,OWNER_OCCUPIED,54-4339-344
U-RRTB6I17TGNQ,CA-OH-00000059,32C,CONDO_UNIT,,2,OWNER_OCCUPIED,10-4271-989
U-G8U3J16C7I7M,CA-OH-00000059,39G,CONDO_UNIT,3149.0,2,OWNER_OCCUPIED,48-3586-244
U-OPDKHV4BH87Y,CA-OH-00000059,8D,CONDO_UNIT,,4,OWNER_OCCUPIED,58-8079-608
U-DOP6HD7LG1EF,CA-OH-00000059,21D,CONDO_UNIT,2745.0,3,RENTED,86-8321-880
U-WHJ4MPLIXMEV,CA-OH-00000059,1G,CONDO_UNIT,2424.0,2,OWNER_OCCUPIED,92-2250-431
U-KFJQH5QMDHRA,CA-OH-00000059,13E,CONDO_UNIT,1685.0,2,OWNER_OCCUPIED,58-7502-305
U-3OKQFC6O8Y7H,CA-OH-00000059,32G,CONDO_UNIT,2620.0,3,OWNER_OCCUPIED,59-8853-744
U-4GVOH6DIHR10,CA-OH-00000059,36C,CONDO_UNIT,2502.0,1,OWNER_OCCUPIED,71-2976-717
U-UC4KDTE0M890,CA-OH-00000059,14E,CONDO_UNIT,1986.0,5,OWNER_OCCUPIED,
U-P548QLOLDA6N,CA-OH-00000059,24C,CONDO_UNIT,1428.0,2,OWNER_OCCUPIED,77-1753-660
U-S2BUG35I0803,CA-OH-00000059,5B,CONDO_UNIT,1212.0,3,OWNER_OCCUPIED,27-4839-994
U-T3NUL5DYVF8Q,CA-OH-00000059,10D,CONDO_UNIT,,2,OWNER_OCCUPIED,38-4675-690
U-TYCZ8W9U1Q2T,CA-OH-00000059,30C,CONDO_UNIT,2566.0,2,OWNER_OCCUPIED,30-5028-500
U-ATKE1314LKY2,CA-OH-00000059,25F,CONDO_UNIT,1460.0,1,OWNER_OCCUPIED,58-9648-166
U-LY4W3WESPB4S,CA-OH-00000059,5D,CONDO_UNIT,,1,OWNER_OCCUPIED,37-2960-396
U-6UT1C8PO6AMA,CA-OH-00000059,30E,CONDO_UNIT,2041.0,1,OWNER_OCCUPIED,31-8225-199
U-3VU58FS9X1E2,CA-OH-00000059,6G,CONDO_UNIT,2323.0,4,OWNER_OCCUPIED,77-6414-984
U-E6XIIDR90RXC,CA-OH-00000059,16H,CONDO_UNIT,1300.0,2,RENTED,44-3001-835
U-LM5TSDPLS9EK,CA-OH-00000059,18G,CONDO_UNIT,2699.0,2,OWNER_OCCUPIED,31-1961-911
U-6153X7S445Y4,CA-OH-00000059,36F,CONDO_UNIT,1144.0,4,OWNER_OCCUPIED,15-3156-295
U-1N6WVOFVDJBE,CA-OH-00000059,9D,CONDO_UNIT,1583.0,4,OWNER_OCCUPIED,60-1803-246
U-QOUQ6TJQ128T,CA-OH-00000059,40D,CONDO_UNIT,2828.0,2,OWNER_OCCUPIED,15-6703-190
U-A30JIAWB9FDE,CA-OH-00000059,6E,CONDO_UNIT,1357.0,2,RENTED,48-4834-121
U-JKNQWK2UHU4A,CA-OH-00000059,2B,CONDO_UNIT,2369.0,3,RENTED,45-6893-107
U-CDNXHBA14CAZ,CA-OH-00000059,7G,CONDO_UNIT,2296.0,3,OWNER_OCCUPIED,98-9822-790
U-6297SELS3CDO,CA-OH-00000059,26C,CONDO_UNIT,1800.0,2,OWNER_OCCUPIED,66-3329-971
U-7RQCIU4XOA8C,CA-OH-00000059,1E,CONDO_UNIT,1856.0,5,OWNER_OCCUPIED,34-2118-739
U-BPZO9SN3EZ22,CA-OH-00000059,37D,CONDO_UNIT,2753.0,4,RENTED,93-1835-926
U-2R27YD6FONM4,CA-NY-00000060,18B,CONDO_UNIT,1942.0,2,OWNER_OCCUPIED,68-2837-185
U-3F7ASXYW1GNP,CA-NY-00000060,38C,CONDO_UNIT,2326.0,2,RENTED,54-8543-531
U-CBZ45G5VWXT4,CA-NY-00000060,27B,CONDO_UNIT,2765.0,3,OWNER_OCCUPIED,
U-JKFV54TH3EYC,CA-NY-00000060,16D,CONDO_UNIT,2878.0,3,OWNER_OCCUPIED,45-1120-148
U-I75ML06U3DK5,CA-NY-00000060,28F,CONDO_UNIT,1256.0,4,OWNER_OCCUPIED,96-1760-725
U-LCYQVAOO4116,CA-NY-00000060,34D,CONDO_UNIT,2370.0,4,OWNER_OCCUPIED,58-3180-518
U-V8CZNQ85QZLV,CA-NY-00000060,37E,CONDO_UNIT,1386.0,3,OWNER_OCCUPIED,44-9851-747
U-W7TDWDELFQ3B,CA-NY-00000060,3H,CONDO_UNIT,2034.0,1,OWNER_OCCUPIED,78-2316-656
U-020ZTX6P8Z5D,CA-NY-00000060,37B,CONDO_UNIT,1472.0,3,OWNER_OCCUPIED,20-5895-996
U-GDJWXTLT5GX7,CA-NY-00000060,20A,CONDO_UNIT,1374.0,2,OWNER_OCCUPIED,35-6860-960
U-P1HXRIBXAL1L,CA-NY-00000060,33E,CONDO_UNIT,1669.0,5,OWNER_OCCUPIED,15-6273-403
U-8NPR2XC6UAWZ,CA-NY-00000060,37E,CONDO_UNIT,2367.0,1,OWNER_OCCUPIED,25-2518-870
U-BZM0FROC90VF,CA-NY-00000060,2F,CONDO_UNIT,3068.0,5,OWNER_OCCUPIED,
U-21KCP41YB606,CA-NY-00000060,32F,CONDO_UNIT,1417.0,1,OWNER_OCCUPIED,82-3930-942
U-7HZLQEIRO08X,CA-NY-00000060,12A,CONDO_UNIT,1536.0,2,RENTED,87-4166-950
U-1IQ76PR77NTH,CA-NY-00000060,12E,CONDO_UNIT,1852.0,3,OWNER_OCCUPIED,81-9327-663
U-05PRWK2TYPN3,CA-NY-00000060,24B,CONDO_UNIT,3032.0,2,OWNER_OCCUPIED,43-7322-651
U-Y4WUNOFYR5LD,CA-NY-00000060,30H,CONDO_UNIT,1635.0,2,OWNER_OCCUPIED,81-8838-781
U-RK71VXC8ACT4,CA-NY-00000060,12H,CONDO_UNIT,2978.0,4,VACANT,95-9836-617
U-2YPZK78LZX4Q,CA-NY-00000060,19G,CONDO_UNIT,935.0,2,OWNER_OCCUPIED,21-9704-838
U-OLEIEKC4ZEWX,CA-NY-00000060,31A,CONDO_UNIT,2411.0,3,OWNER_OCCUPIED,91-5152-547
U-432DA1MIOB93,CA-NY-00000060,22F,CONDO_UNIT,1325.0,2,OWNER_OCCUPIED,43-7321-483
U-MY7VZU88HLNI,CA-NY-00000060,1C,CONDO_UNIT,2546.0,3,OWNER_OCCUPIED,74-1822-161
U-F0VBZ9J9L4MY,CA-NY-00000060,16E,CONDO_UNIT,1537.0,2,OWNER_OCCUPIED,18-4084-230
U-9ZC2WOU0JSMS,CA-NY-00000060,1E,CONDO_UNIT,2763.0,4,OWNER_OCCUPIED,68-6171-622
U-JMFDXQWJK4SM,CA-NY-00000060,35A,CONDO_UNIT,2204.0,2,RENTED,69-9592-303
U-93F4KZL67VR9,CA-NY-00000060,18E,CONDO_UNIT,1643.0,1,RENTED,27-1702-693
U-8QVY3VDCEG1M,CA-NY-00000060,7C,CONDO_UNIT,2729.0,2,OWNER_OCCUPIED,14-6319-397
U-4ZYFIA14QRCB,CA-NY-00000060,3D,CONDO_UNIT,2415.0,1,OWNER_OCCUPIED,69-9347-864
U-KFQJTP9H139F,CA-NY-00000060,15F,CONDO_UNIT,1644.0,2,OWNER_OCCUPIED,40-1903-864
U-MMGW5JM8PFJD,CA-NY-00000060,9B,CONDO_UNIT,2147.0,4,OWNER_OCCUPIED,88-3759-805
U-HRED71QXQCRW,CA-NY-00000060,12E,CONDO_UNIT,2057.0,2,RENTED,93-8177-171
U-D4N1924HYEF2,CA-NY-00000060,21G,CONDO_UNIT,2992.0,4,VACANT,57-9413-318
U-Z32A4TMZEGG2,CA-NY-00000060,23A,CONDO_UNIT,2660.0,3,OWNER_OCCUPIED,33-2809-863
U-AI237S4BI976,CA-NY-00000060,20H,CONDO_UNIT,,3,RENTED,89-1043-845
U-0WUOWJ09IOGL,CA-NY-00000060,2C,CONDO_UNIT,,1,OWNER_OCCUPIED,75-8726-105
U-Y8B5G9MEGTIZ,CA-NY-00000060,25A,CONDO_UNIT,2814.0,1,OWNER_OCCUPIED,67-2909-955
U-45K5G336WDER,CA-NY-00000060,37A,CONDO_UNIT,2365.0,2,RENTED,90-9235-473
U-QPBQ7EA3MFK5,CA-NY-00000060,1G,CONDO_UNIT,1466.0,2,OWNER_OCCUPIED,17-6725-258
U-4JD8P32WL6NO,CA-NY-00000060,30G,CONDO_UNIT,1691.0,2,RENTED,31-9274-412
U-AA6AZH7PGSRD,CA-NY-00000060,31D,CONDO_UNIT,1380.0,2,OWNER_OCCUPIED,94-9883-806
U-IR26XF9ZJBME,CA-NY-00000060,32G,CONDO_UNIT,2857.0,5,VACANT,15-1826-136
U-AMD9TNXJVIH8,CA-NY-00000060,20B,CONDO_UNIT,1175.0,2,OWNER_OCCUPIED,38-2412-427
U-8MMSXSN1QDYD,CA-NY-00000060,15C,CONDO_UNIT,2661.0,1,RENTED,42-7359-648
U-7LDHTIN9Y4TL,CA-NY-00000060,40D,CONDO_UNIT,2300.0,3,VACANT,18-8699-982
U-38QI5XCPGBK0,CA-NY-00000060,37H,CONDO_UNIT,2587.0,3,OWNER_OCCUPIED,
U-FNXRL47VZ0PA,CA-NY-00000060,8G,CONDO_UNIT,2240.0,1,VACANT,22-2391-939
U-0UTEDARSKM3A,CA-NY-00000060,32F,CONDO_UNIT,1461.0,3,OWNER_OCCUPIED,84-3205-613
U-WOUSOXLOPJLJ,CA-NY-00000060,38G,CONDO_UNIT,1344.0,2,OWNER_OCCUPIED,82-3509-446
U-1TIA2MCZTQO9,CA-NY-00000060,16E,CONDO_UNIT,3177.0,1,RENTED,
U-S4KUT7646P97,CA-NY-00000060,29D,CONDO_UNIT,2684.0,3,RENTED,27-9223-180
U-7DXD9QDAKG8R,CA-NY-00000060,15G,CONDO_UNIT,,2,OWNER_OCCUPIED,23-8761-741
U-WSWA2BA3IC4W,CA-NY-00000060,8E,CONDO_UNIT,3061.0,1,RENTED,41-3648-211
U-MW55UQRFKXZ8,CA-NY-00000060,21G,CONDO_UNIT,,3,RENTED,64-2616-482
U-6W0H67WPRB98,CA-NY-00000060,7E,CONDO_UNIT,1136.0,3,RENTED,11-9370-907
U-I754NPUT2UTC,CA-NY-00000060,25G,CONDO_UNIT,3177.0,3,OWNER_OCCUPIED,82-3585-846
U-ZQQA43P2M727,CA-NY-00000060,28F,CONDO_UNIT,2492.0,2,VACANT,69-9035-544
U-RY2WA6L0OEXI,CA-NY-00000060,31D,CONDO_UNIT,1567.0,3,OWNER_OCCUPIED,98-2529-780
U-ZPUOMBI36N4A,CA-NY-00000060,24C,CONDO_UNIT,2533.0,5,VACANT,41-4569-103
U-WSPUGWSAFZYF,CA-NY-00000060,23F,CONDO_UNIT,2697.0,2,RENTED,76-9806-320
U-3BVUCZV0PGXC,CA-NC-00000061,100,TOWNHOME,1570.0,3,OWNER_OCCUPIED,72-6083-970
U-AT6TOEZ1FVW3,CA-NC-00000061,101,TOWNHOME,1698.0,2,OWNER_OCCUPIED,16-5106-206
U-7W218GAVFXC6,CA-NC-00000061,102,TOWNHOME,1063.0,2,RENTED,17-2032-793
U-SEEJMV2F6RCS,CA-NC-00000061,103,SINGLE_FAMILY,741.0,2,OWNER_OCCUPIED,81-7514-133
U-B7N5WRK7RZ6K,CA-NC-00000061,104,TOWNHOME,2064.0,2,OWNER_OCCUPIED,33-5052-980
U-7MVO9KWMOGYN,CA-NC-00000061,105,SINGLE_FAMILY,2337.0,3,OWNER_OCCUPIED,16-8314-401
U-HG24A9DNOQ3X,CA-NC-00000061,106,TOWNHOME,2615.0,3,OWNER_OCCUPIED,36-5337-166
U-2F8J7JVYLMAA,CA-NC-00000061,107,TOWNHOME,2088.0,3,OWNER_OCCUPIED,15-7203-313
U-VJ0N2H7DBWU5,CA-NC-00000061,108,SINGLE_FAMILY,1797.0,5,OWNER_OCCUPIED,70-1423-850
U-UFABV94IY7X3,CA-NC-00000061,109,SINGLE_FAMILY,1170.0,2,VACANT,80-8020-469
U-0E95VZ90F16H,CA-NC-00000061,110,TOWNHOME,2401.0,2,OWNER_OCCUPIED,75-4470-771
U-JERDQEZPR3DF,CA-NC-00000061,111,SINGLE_FAMILY,1261.0,2,VACANT,82-3013-354
U-NCNMG14ZZ9ZW,CA-NC-00000061,112,SINGLE_FAMILY,764.0,3,OWNER_OCCUPIED,95-9133-192
U-TTVGTEKT3DHE,CA-NC-00000061,113,TOWNHOME,1518.0,3,RENTED,99-8195-999
U-FZHFEFPQ50O0,CA-NC-00000061,114,SINGLE_FAMILY,1679.0,2,OWNER_OCCUPIED,76-8948-932
U-RVJQZPLJCMVY,CA-NC-00000061,115,TOWNHOME,,3,OWNER_OCCUPIED,32-5042-747
U-J4X1JNUVLATZ,CA-NC-00000061,116,SINGLE_FAMILY,1953.0,4,OWNER_OCCUPIED,79-2980-861
U-YAPG2AZ7GKXQ,CA-NC-00000061,117,TOWNHOME,1711.0,3,OWNER_OCCUPIED,31-5616-630
U-VEEGS19ILPEB,CA-NC-00000061,118,TOWNHOME,842.0,3,OWNER_OCCUPIED,74-1070-708
U-GB3MWAZV1HMJ,CA-NC-00000061,119,SINGLE_FAMILY,1516.0,1,OWNER_OCCUPIED,84-3141-701
U-GDAYGRU244U2,CA-NC-00000061,120,SINGLE_FAMILY,2802.0,2,RENTED,95-5106-316
U-PBGGBAXRBI1D,CA-NC-00000061,121,SINGLE_FAMILY,2071.0,1,OWNER_OCCUPIED,47-7246-113
U-3FYTEM2F4ONB,CA-NC-00000061,122,TOWNHOME,3039.0,3,OWNER_OCCUPIED,83-5598-212
U-2D96IK7ZIEMY,CA-NC-00000061,123,SINGLE_FAMILY,737.0,3,OWNER_OCCUPIED,64-9292-385
U-JIEUYP7PRM99,CA-NC-00000061,124,SINGLE_FAMILY,2972.0,3,RENTED,86-6308-922
U-CUP5RB9VDX0B,CA-NC-00000061,125,TOWNHOME,1546.0,2,OWNER_OCCUPIED,29-2874-740
U-GJ81DL87XPI7,CA-NC-00000061,126,TOWNHOME,1764.0,3,OWNER_OCCUPIED,24-2053-451
U-F6E4Z1WMJZEF,CA-NC-00000061,127,TOWNHOME,1982.0,3,OWNER_OCCUPIED,39-7453-769
U-PTKD26A1ADT6,CA-NC-00000061,128,TOWNHOME,669.0,4,OWNER_OCCUPIED,45-5446-340
U-N18U0CSWSXRX,CA-NC-00000061,129,SINGLE_FAMILY,1984.0,1,OWNER_OCCUPIED,46-4906-510
U-66JVJ8H9KJSV,CA-NC-00000061,130,SINGLE_FAMILY,,5,OWNER_OCCUPIED,88-9862-195
U-G86DQ8G2K14I,CA-VA-00000062,100,SINGLE_FAMILY,,2,OWNER_OCCUPIED,82-1443-771
U-KSCQCDWNA2LF,CA-VA-00000062,101,TOWNHOME,2863.0,2,OWNER_OCCUPIED,84-5448-462
U-ZHGS50NZJUI7,CA-VA-00000062,102,TOWNHOME,1084.0,3,RENTED,80-9420-849
U-AW2059ZYGCQW,CA-VA-00000062,103,SINGLE_FAMILY,2659.0,3,OWNER_OCCUPIED,64-3106-355
